Symbol	Description
JCLY.OB	Jaclyn Inc
JCOF.OB	Javalution Coffee Co
JCYGY.OB	Jardine Cycle & Carr
JDGPF.OB	Jd Group Ltd Ord
JDGRY.OB	J D Group Ltd Spons
JDOG.OB	John D. Oil And Gas
JDSHF.OB	Jardine Strategic Hl
JDWPF.OB	J D Wetherspoon Plc-
JDWPY.OB	J D Wetherspoon Adr
JECFF.OB	Jura Energy Corporat
JEDM.OB	Jedi Mind Inc
JELCF.OB	Johnson Electric Hol
JELCY.OB	Johnson Electric Holdings Ltd
JENNQ.OB	Jennifer Conv Inc
JERT.OB	Jer Investors Trust Inc.
JEXYF.OB	Jiangsu Expwy H Shs
JEXYY.OB	Jiangsu Expwy Sp H
JFGI.OB	Jacobs Financial Grp
JFWV.OB	Jefferson Sec Bk Wva
JGFCF.OB	Jaguar Financial Cp
JGPK.OB	Jagged Peak Inc
JHIUF.OB	James Hardies Ind Ut
JIAXF.OB	Jiangxi Copper Co Lt
JINFF.OB	China Gold Intl Res
JIXAY.OB	Jiangxi Copper Adr
JLIC.OB	Jesup
JLMC.OB	Jlm Couture Inc
JLWT.OB	Janel World Trade
JMAR.OB	J M A R Techs Inc
JMGE.OB	Jmg Exploration
JMGEW.OB	Jmg Exploration Wts
JMHLY.OB	Jardine Matheson Adr
JMIM.OB	Jmi Telecom Corp
JMNXF.OB	Jiminex Inc
JMON.OB	James Monroe Capital
JMPLF.OB	Johnson Matthey Plc
JMPLY.OB	Johnson Matthey Plc
JNEXF.OB	Junex Inc
JNPCZ.OB	Juniper Content Wt Z
JNRFY.OB	Japan Retail Fd Adr
JNRRF.OB	Jnr Resources Inc  [
JNYRF.OB	Journey Resources
JOBI.OB	JOBSINSITE INC.
JODRD.OB	Jourdan Res Inc
JOES.OB	Eat At Joes Ltd
JPCB.OB	JP Cabot Realty Inc
JPEI.OB	Jpmorgan Elect Plc
JPIVF.OB	Jpmorgan Indian
JPST.OB	Jps Industries Inc
JPSWY.OB	Japan Steel Works Lt
JPTR.OB	Jupiter Enterprises
JREIF.OB	Japan Real Estate Investment Corporation
JRHIF.OB	Japan Rental Housing
JRONF.OB	Jeronimo Martins Pe
JRONY.OB	Jeronimo Martins
JSAIY.OB	J Sainsbury Adr New
JSCPY.OB	Jsr Cp Unsp Adr
JSEJF.OB	Jse Limited Johannes
JSGRY.OB	Js Group Corp Unsp A
JSHLY.OB	Jardine Strateg Adr
JSNSF.OB	J Sainsbury Plc Ord
JSTEF.OB	Just Energy Exchange Corp.
JTCMF.OB	Jetcom Inc [F]
JTNB.OB	Jtnb Bancorp Inc
JTXMF.OB	Jingwei Textile Mach
JUBPF.OB	Jubilee Platinum Plc
JUHL.OB	Juhl Wind Inc
JUMT.OB	Juma Technology Inc
JUNP.OB	Juniper Grp Inc
JUPIF.OB	Jupiter Telecommunic
JUPIY.OB	Jupiter Telecom Adr
JUVF.OB	Juniata Valley Finl
JVNCF.OB	Jovian Cap Corp
JWCA.OB	Jwc Acquisition Corp
JWCAU.OB	Jwc Acquisition Corp
JWCAW.OB	Jwc Acquisition Co
JXHLY.OB	Jx Hldgs Inc Adr
JYHW.OB	Jayhawk Energy Inc
JYSKY.OB	Jyske Bank A/S Silke
JZCLF.OB	Jz Capital Prtnrs
JZHG.OB	Jinzanghuang Tibet
KABDF.OB	Kab Distribution Inc
KACPF.OB	Koa Corporation
KAEPF.OB	Kansai Electric Powe
KAHL.OB	Kahala Corp [Fl] New
KAIFF.OB	Kenai Resources Ltd
KALG.OB	Kal Energy Inc.
KALRF.OB	Integra Gold Corp
KAMAF.OB	Kamada Ltd
KANP.OB	Kaanapali Land Llc
KARBF.OB	Karo Bio Ab
KARE.OB	Koala Corp
KASBF.OB	Kasbah Resources
KATFF.OB	Katanga Mining Ltd
KATGF.OB	Katanga Mng Ltd
KATX.OB	Kat Exploration Inc
KATY.OB	Katy Ind Inc
KAUSQ.OB	Krauses Furniture
KAZAY.OB	Kazakhgold Group Gdr
KBAS.OB	Knobias Inc
KBCSF.OB	Kbc Groep Nv
KBDCF.OB	Kingboard Chemical Holdings Ltd
KBGCF.OB	Kings Bay Gold Cp A
KBKCP.OB	Kbk Capital Corporation
KBLB.OB	Kraig Biocraft Labs
KBSTY.OB	Kobe Steel Spons Adr
KCDMF.OB	Kimberly-Clark De Mexico S.A.B. De C.V.
KCDMY.OB	Kimberly Clark De Me
KCKC.OB	Kaching Kaching Inc
KCLOF.OB	Potash One Inc
KCMH.OB	Kcm Holdings Corp
KCMVF.OB	Knightscove Media
KCPC.OB	Key Capital Corp New
KCRPY.OB	Kao Corp Sp Adr
KDDIY.OB	Kddi Cp Unsp Adr
KDEEF.OB	Killdeer Minerals
KDKGF.OB	Klondike Gold Cp
KDKN.OB	Kodiak Energy Inc
KDNG.OB	Kading Co's Sa
KDRH.OB	Kinder Holding Corp
KDSKF.OB	Koninklijke Dsm Nv
KDSM.OB	Klondike Star Mineral Corporation
KDUS.OB	Cadus Corp
KEGYF.OB	Kallisto Energy
KELLQ.OB	Kellstrom Industries
KENCA.OB	Kentucky Cent Life I
KENS.OB	Kenilworth Systems C
KEOSF.OB	Kelso Technologies I
KESAF.OB	Kesa Electricals Plc
KEWL.OB	Keweenaw Lnd Assn Ct
KEYO.OB	Keyon Commun Hld
KEYUF.OB	Keyera Facilities In
KFAXF.OB	Kofax Plc
KFGRF.OB	K F G Resources Ltd
KGAUF.OB	Kongsberg Automotive
KGBLF.OB	KINGBOARD LAMINATES
KGCAF.OB	Kinross Gold Shs Wt
KGDEF.OB	Kingdee Intl Softwar
KGFHF.OB	Kingfisher New Ord
KGFHY.OB	Kingfisher New Adr
KGHI.OB	Kaiser Group Holding
KGILF.OB	Kirkland Lake Gold
KGOLF.OB	Kentor Gold
KGRI.OB	Kiley Group Inc.
KGRZF.OB	Kagara Zinc Limited
KGSDF.OB	Kungsleden Ab
KGSPF.OB	Kingspan Group Plc
KHDHF.OB	Khd Humboldt
KHGT.OB	Kalahari Greentech
KHNRF.OB	Keihan Electric Rail
KHOLY.OB	Koc Holdings As
KHRIF.OB	Khan Resources Inc
KHZM.OB	Madison Ave Media
KIARF.OB	Kria Res Inc
KIDE.OB	4 Kids Entertainment
KIDSQ.OB	Parent Co [The]
KIKOF.OB	Kikkoman Corp
KING.OB	King Resources Inc
KINNF.OB	Kinnevik Invest
KIROY.OB	Kumba Iron Ore Limit
KIRRF.OB	Kirrin Resources Inc
KISB.OB	Kish Bancorp [Pa]
KIWB.OB	Kiwibox.Com Inc
KKDOW.OB	Krispy Kreme Dnts Wt
KKOYF.OB	Kesko Oy
KKPNF.OB	Koninklijke Kpn Nv
KKPNY.OB	Royal Kpn N.V.
KKTI.OB	Kik Technology Intl
KKUR.OB	Chromocure Inc.
KKWFF.OB	Kon Boskalis West Nv
KLBAY.OB	Klabin Sa Spons Adr
KLEG.OB	Kl Energy Corp
KLGG.OB	Klegg Electronics Inc.
KLKBF.OB	Kuala Lumpur Kepong
KLKBY.OB	Kuala Lumpur Kepong
KLMK.OB	Klever Marketing Inc
KLNDF.OB	Klondex Mines Ltd
KLPEF.OB	Klepierre Sa Ord
KLRGF.OB	Keller Group Plc Ord
KLSVF.OB	Klondike Silver Corp
KLXC.OB	Kalex Corp
KLYG.OB	Kelyniam Global
KMAG.OB	Kma Global Solutions
KMDO.OB	Komodo Inc
KMFI.OB	Keller Mfg Co New
KMGLF.OB	Kalimantan Gold Cp L
KMKCF.OB	Continental Minerals
KMKGF.OB	Kaminak Gold Corp
KMKPF.OB	Contl Minerals Pfd
KMNCF.OB	Kingsmen Creatives
KMNFF.OB	Kola Mining Corp
KMPLF.OB	Kalahari Minerals
KMRAF.OB	Kemira Oyj Ord
KMRPF.OB	Kenmare Resources Lt
KMSWF.OB	Kingmaker Footwear H
KMTUF.OB	Komatsu Ltd Ord
KMTUY.OB	Komatsu Ltd Spons Ad
KNBIF.OB	Kane Biotech
KNBWF.OB	Kirin Holdings Compa
KNBWY.OB	Kirin Holdings Compa
KNCAF.OB	Konica Minolta Hldg
KNCAY.OB	Konica Minolta Holdings Inc.
KNCGF.OB	Kincross Gold Corp
KNCRF.OB	Konecranes Plc
KNDR.OB	Kender Energy Inc
KNECQ.OB	Knight Energy Corp
KNGS.OB	The Kingsley Coach Inc.
KNKT.OB	Kunekt Corporation
KNOH.OB	Knockout Holdings Inc.
KNOS.OB	Kronos Advanced Tech
KNPRF.OB	Knight Resources Ltd
KNRSF.OB	Kinross Gold Corp
KNSC.OB	Kenergy Scientific Inc
KNSL.OB	Kensington Leasing Ltd.
KNTH.OB	Kent Intl Holdings
KNUR.OB	Knox Nursery Inc
KNYJF.OB	Kone Oyj B
KOEBF.OB	Koenig & Bauer Ag Akt
KOGMF.OB	Kilo Goldmines Ltd
KOLR.OB	Kolorfusion Intl Inc
KOORF.OB	Koor Industries Ltd
KOOYF.OB	Kootenay Gold Inc
KORE.OB	Kore Nutrition Inc.
KOTRF.OB	Kontron Ag Akt
KPCG.OB	Kupper Parker Communications Inc
KPCPF.OB	Kasikornbank Pu F Re
KPCUF.OB	Kasikornbank P Nv Dr
KPELF.OB	Keppel Corp Ltd
KPELY.OB	Keppel Corp Ltd Spon
KPLUF.OB	K+S Ag
KPLUY.OB	K Plus S Ag Adr
KPPLF.OB	Keppel Land Ltd
KQIPQ.OB	Kpnqwest Nv C Ny Reg
KRBF.OB	Kreido Biofuels Inc
KRIUF.OB	Keg Royalties Inc Fd
KRMC.OB	Kurrant Mobile Cater
KRMEF.OB	Karmin Exploration I
KRNGF.OB	Karoon Gas Australia
KRNNF.OB	Krones Ag Neutraubli
KRRSF.OB	Kettle River Res Ltd
KRSL.OB	Kreisler Manufacturing Corp
KRTF.OB	Kurrant Food Enterpr
KRYAF.OB	Kerry Group Cl A Ord
KRYAY.OB	Kerry Group Plc
KRYPF.OB	Kerry Properties Hk
KSANF.OB	Kansai Paint [F]
KSBI.OB	Ks Bancorp Inc [Nc]
KSKGF.OB	Kingsgate Consolidat
KSKTF.OB	Kiska Metal Corp
KSNIF.OB	Kasen International
KSQR.OB	Kendal Square Reseac
KSSH.OB	Kesselring Hldg Corp
KSUAN.OB	Kansas City Southern
KSYT.OB	Kingston Systems Inc
KTBA.OB	Spc Bellsouth Corts
KTHAF.OB	KRUNG THAI BK DEP RC
KTHGF.OB	Kantone Holdings Ltd
KTHN.OB	Katahdin Bankshs Cp
KTWIF.OB	Kurita Water Inds Lt
KTYB.OB	Kentucky Bancshs
KUBTF.OB	Kubota Corp
KUHM.OB	Kuhlman Company Inc
KUIRY.OB	Kuoni Reisen Holding
KUMBF.OB	Kumba Iron Ore Ltd
KUNUF.OB	Kunlun Energy
KURRY.OB	Kuraray Co.Ltd.
KVIL.OB	Kidville Inc.
KVLQF.OB	Kivalliq Energy
KWBT.OB	Kiwa Bio-Tech Products Group Corporation
KWGBF.OB	Kwg Resources Inc
KWHIF.OB	Kawasaki Heavy Ord
KWHIY.OB	Kawasaki Heavy Adr
KWICW.OB	Kennedy-Wilson Holdi
KWIPF.OB	Kiwi Income Property
KWIYF.OB	Kewill Sys Plc New
KWPCY.OB	Kewpie Corp
KXLAF.OB	Kodiak Exploration Ltd
KXPLF.OB	Kent Expl Inc
KYCCF.OB	Keyence Corp
KYCN.OB	Keystone Consolidatd
KYOCF.OB	Kyocera Corp
KYUS.OB	Kentucky Usa Energy
KYZN.OB	Kyzen Corp
KZMYF.OB	Kazakhmys Limited
KZMYY.OB	Kazakhmys Limited
LAACZ.OB	Laaco Ltd L P Uts
LACHF.OB	La Mancha Res Inc
LAGR.OB	L A Gear Inc
LALWF.OB	Lyondellbasell Indus
LANZ.OB	Lancer Orthodontic
LARAF.OB	Laura Ashley Hldgs P
LARRF.OB	Laird Group Plc Ord
LASR.OB	Gsi Group Inc
LATF.OB	B& D Food Corp
LATI.OB	Latitude Solutions
LATNF.OB	Latin Amern Minerals
LAWE.OB	Law Enforcem Assoc
LAXAF.OB	Laxai Pharma Ltd
LBARP.OB	Lba Rlty Fd Pfd
LBAS.OB	Location Based Techs
LBBB.OB	Liberty Bell Bk Nj
LBCP.OB	Liberty Bancorp Inc
LBEFF.OB	Liberty Minerals Exp
LBGE.OB	Laufer Bridge Enterprises Inc.
LBGF.OB	Level Best Golf Inc
LBHGP.OB	Lehman Bros Pfd Q
LBHRF.OB	Long Harbour Cap Cor
LBLCF.OB	Loblaw Companies Ltd
LBMH.OB	Liberator Medical Hl
LBRG.OB	Ladybug Resource Grp
LBRGE.OB	Ladybug Resource Grp
LBRMF.OB	Labrador Iron Mines Holdings Limited
LBSR.OB	Liberty Star Uranium
LBSV.OB	Liberty Silver Corp.
LBTE.OB	Liberate Tech New
LBTG.OB	Liberty Coal Energy
LBTL.OB	Liberty Technologies
LBWR.OB	Labwire Inc.
LBYE.OB	Liberty Energy Corp
LCANF.OB	Leisure Canada Inc [
LCAR.OB	Lescarden Inc
LCHL.OB	Defi Global Inc.
LCNB.OB	Lcnb Corporation
LCNTU.OB	Louisiana Central Oil & Gas
LCPRF.OB	Lumina Copper Corp
LCRE.OB	Lecere Corporation
LCSHF.OB	Lancashire Holdings
LCTZ.OB	La Cortez Energy Inc
LCUAF.OB	Le Chateau Inc Cl A
LDBKF.OB	Ladbrokes Plc Ord
LDBKY.OB	Ladbrokes Sp Adr
LDHL.OB	Ld Holdings Inc
LDIFF.OB	Landdrill Intl Inc
LDIS.OB	Leadis Technology Inc.
LDNXF.OB	London Stock Exchange Group Plc
LDPP.OB	London & Pacific Hea
LDRXF.OB	Leader Energy Servic
LDSR.OB	Landstar Inc
LDSVF.OB	Lindt & Sprungli Ag
LEACW.OB	Lear Corporation
LEAT.OB	Leatt Corp
LECBF.OB	Lepanto Consolidated Mining
LECFF.OB	Lignol Energy Corp
LECT.OB	Lectec Corp
LEFUF.OB	Leons Furniture Ltd
LEGE.OB	Legend Media Inc
LEGPF.OB	Legacy Oil Gas
LEGYF.OB	Lion Energy Corp
LEHDQ.OB	Lehman Bros 5.67 D
LEHFQ.OB	Lehman Bros Dep Sh F
LEHGQ.OB	Lehman Dep Pfd G
LEHJQ.OB	Lehman Pfd J
LEHKQ.OB	Lehman Brothers Holdings Capital Trust III
LEHLQ.OB	Lehman Br Cap Tr IV
LEHMN.OB	Opta Etn Pure Beta
LEHMQ.OB	Lehman Bros Hld
LEHNQ.OB	Lehman Br Hld 6.24 N
LEHPQ.OB	Lehman Bros Hldgs
LEOM.OB	Leo Motors Inc.
LESAF.OB	Le Saunda Holdings Ltd
LEWCF.OB	Leeward Capital Corp
LEXO.OB	Lexon Technologies Inc.
LEXVF.OB	Vg Gold Corp
LFBG.OB	Left Behind Games
LFCYF.OB	Lifecycle Pharma A/S
LFDEF.OB	Longford Energy Inc
LFEX.OB	Lucky Friday Extensi
LFGEF.OB	Lafarge Sa
LFGP.OB	Ledyard Financial Gr
LFHE.OB	Lifehealthcare Inc.
LFLS.OB	Loans4Less.Com Inc
LFRGY.OB	Lafarge Ads
LFSYF.OB	Lifestyle Internatio
LFTC.OB	Lifestream Tech Inc
LFUGF.OB	Li & Fung Ltd
LFUGY.OB	Li & Fung Ltd Adr
LFVN.OB	Lifevantage Corp
LFYC.OB	Lafayette Comm Bk In
LGBS.OB	Legends Business Grp
LGCHF.OB	Longcheer Holdings
LGCUF.OB	Luna Gold Corp
LGDDF.OB	Lagardere Groupe Sca
LGDI.OB	Legend Intl Hldgs
LGDOF.OB	Lund Gold Ltd
LGGNF.OB	Legal & General Grou
LGGNY.OB	Legal & General Grou
LGHT.OB	Lighthouse Bank [Ca]
LGIAF.OB	Logica Plc
LGLBF.OB	Gold Bullion Securities Limited
LGMTA.OB	Logimetrics Inc Clas
LGNDZ.OB	Ligand Pharma
LGNXZ.OB	Ligand Pharma
LGNYZ.OB	Ligand Pharma
LGNZZ.OB	Ligand Pharma
LGORF.OB	Largo Resources Ltd
LGOV.OB	Largo Vista Grp Ltd
LGREF.OB	Logan Res Ltd [Cda]
LGRVF.OB	Legrand Sa
LGSL.OB	Logistical Support
LGSXY.OB	Light S.A. Adr
LGTHF.OB	Leighton Holding Ltd
LGTSL.OB	Lightspace Wt $1.63
LGTSZ.OB	Lightspace Wt $1.25
LGTT.OB	Ligatt Security Inte
LGYH.OB	Legacy Holding Inc.
LHHMQ.OB	Lehman Bro Cap V 6.0
LHMAF.OB	Lithium Amers Corp
LHPT.OB	Lighthouse Petroleum
LHRP.OB	Lifehouse Retirement
LHTCF.OB	Launch Tech Co Ltd
LHUAF.OB	Lianhua Supermarket
LIBC.OB	Liberty Bancorp [Ca]
LIBHA.OB	Liberty Homes Inc A
LICT.OB	Lict Corporation
LIEG.OB	Li3 Energy Inc
LIFZF.OB	Labrador Iron Ore
LIGA.OB	Lig Assets Inc.
LIIGF.OB	London Mining Plc
LIIZF.OB	Logan International Inc
LIMAF.OB	Linamar Corp
LINK.OB	Interlink Electron#
LIOEF.OB	Lion Energy Limited
LIPD.OB	Lipid Sciences Inc.
LIQR.OB	Liquor Group Wholesale Inc.
LIQWF.OB	Liquidation World
LITHF.OB	Lithium One Inc
LITL.OB	L Intl Computers Inc
LIVC.OB	Live Current Media
LIXT.OB	Lixte Biotech Hldgs
LJPC.OB	La Jolla Pharma
LKAI.OB	Lka International In
LKEN.OB	Luke Entertainment Inc
LKII.OB	Lazare Kaplan Intl
LKMG.OB	Linked Media Group
LKNTF.OB	Landkom Intl Plc
LKOLF.OB	Lakes Oil Nl
LKPL.OB	Link Plus Corp
LKREF.OB	Link Real Estate Inv
LKSGF.OB	Luks Grp Vietnam Hld
LKSSF.OB	Lakeside Stl. Inc.
LKWDF.OB	Lakewood Mining Ltd
LKYSF.OB	Lucky Strike Res Ltd
LLAQU.OB	L&L Acquisition Corp
LLBO.OB	Lifeline Biotech
LLDTF.OB	Lloyds Tsb Grp Plc
LLEG.OB	Laidlaw Energy Group
LLESF.OB	Lend Lease Corp Ltd
LLESY.OB	Lend Lease Corp Ltd
LLLI.OB	Lamperd Less Lethal
LLND.OB	Landmark Land Co Inc
LLSR.OB	Lantis Laser Inc
LLTI.OB	Laserlock Technologies Inc
LLTP.OB	Lightlake Therapeutics
LLXLY.OB	Llx Logistica Sp Adr
LMCO.OB	Li-Ion Motors Corp
LMDCF.OB	Lingo Media Corp New
LMEFF.OB	Laurion Minerals Exp
LMINF.OB	Lma International Nv
LMPDF.OB	L& M Petroleum Ltd
LMPMF.OB	Lee & Man Paper Manu
LMRMF.OB	Lomiko Metals Inc
LMRXF.OB	Laramide Res Ltd
LMSMF.OB	Lms Medical Sys Inc
LMTCF.OB	Linear Metals Corp
LMTI.OB	Laser Master Intl
LNAFF.OB	Lonrho Africa Plc Or
LNAGF.OB	Linde Ag
LNBO.OB	Lanbo Financial Grp
LNCGY.OB	Linc Energy Ltd Adr
LNCLF.OB	Lincoln Mining Corp
LNCM.OB	Lenco Mobile Inc
LNCYF.OB	Linc Energy Ltd
LNDG.OB	Land Mark Energy
LNDNF.OB	Lundin Petroleum Ab
LNDT.OB	Liandi Clean Tech
LNEGY.OB	Linge Ag Adr
LNGLF.OB	Liquefied Natural GS
LNGT.OB	Laser Energetics Inc
LNGYF.OB	Lng Energy Ltd
LNKE.OB	Link Energy Llc
LNMIF.OB	Lonmin Plc Ord
LNMIY.OB	Lonmin Plc Sp Adr
LNNGF.OB	Li Ning Company Ltd
LNNGY.OB	Li Ning Co Ltd Adr
LNRFF.OB	Loncor Resources Inc
LNTEF.OB	Lintec Corp
LNVGF.OB	Lenovo Group Ltd Ord
LNVGY.OB	Lenovo Group Ltd Adr
LNXGF.OB	Linux Gold Corp
LNXSF.OB	Lanxess Ag
LNZCF.OB	Landen Cap Corp
LNZNF.OB	Lenzing Ag Ord
LOCN.OB	Locan Inc
LODE.OB	Comstock Mining Inc
LODG.OB	Sholodge Inc
LOGN.OB	Logansport Finl Cp
LOMRF.OB	Lippo-Mapletree Indo
LONKF.OB	Lonking Holdings Ltd
LOONF.OB	Loon Energy Corp.
LOXFF.OB	Lorex Technology Inc
LPAD.OB	Lapolla Industries
LPBC.OB	Lincoln Park Bancorp
LPET.OB	Lions Petroleum Inc
LPHC.OB	Locateplus Holdings
LPHM.OB	Lee Pharmaceuticals
LPPI.OB	Leep Inc
LPTC.OB	Leap Technology Inc
LPTI.OB	Longport Inc
LPTN.OB	Lpath Inc
LPWR.OB	Led Power Group Inc
LQMT.OB	Liquidmetal Tech
LQRCF.OB	La Quinta Res Corp
LQSIF.OB	Liquor Stores Inc
LQWC.OB	Lifequest World Cp
LRAXF.OB	Lara Exploration Ltd.
LRCFF.OB	Lovitt Resources Inc
LRCPF.OB	Lorraine Copper Corp
LRCZY.OB	Laguna Res Nl
LRDC.OB	Laredo Oil Inc.
LRGGF.OB	Lateegra Gold Corpor
LRLCF.OB	L'Oreal Co Act
LRLCY.OB	L'Oreal Co Adr
LRRA.OB	Larrea Biosciences
LRTEF.OB	Lanesborogh Real Est
LRTNF.OB	LAURENTIAN GOLDFIELD
LRTR.OB	L L E Royal Tr Ubi
LRUSF.OB	Lorus Therapeutics Inc.
LSAL.OB	Lasalle Brands Corpo
LSANF.OB	Los Andes Copper Ltd
LSCG.OB	Lighting Science Grp
LSGEF.OB	Lions Gate Energy In
LSGGF.OB	Lake Shore Gold Corp
LSGLF.OB	Little Sheep Grp
LSGOF.OB	Land Securities Grp
LSKA.OB	Liska Biometry Inc
LSLCF.OB	Lachlan Star Ltd
LSMJ.OB	Leasesmart Inc
LSRAF.OB	Lasalle Re Hlds Pr A
LTDU.OB	Latitude Indus
LTEC.OB	Loud Technologies Inc.
LTFD.OB	Littlefield Corporation
LTGLQ.OB	Liteglow Industries
LTHIF.OB	Lithic Resources Ltd
LTHO.OB	Legacy Tech Hldgs
LTHU.OB	Lithium Tech Cp New
LTII.OB	Luna Techs Intl
LTKBF.OB	Logistec Corp Cl B
LTLB.OB	Little Bank [The]
LTOUF.OB	Larsen & Toubro Ltd
LTRKF.OB	Lehman Trikes Inc
LTSC.OB	Lightscape Techs Inc
LTTC.OB	Lattice Incorporated
LTTI.OB	Lti Technologies Inc
LTTOY.OB	Lottomatica Spa
LTUM.OB	Lithium Corp
LTUS.OB	Lotus Pharmaceutical
LTVCQ.OB	Ltv Corp
LTVL.OB	Light Touch Vein & L
LTWC.OB	Ltwc Corp
LTWV.OB	Litewave Corp
LUCRF.OB	Lucara Diamond Corp
LUCY.OB	Lucille Farms Inc
LUDG.OB	Ludwig Enterprises Inc.
LUDRF.OB	Ludorum Plc London
LUKOY.OB	Lukoil Co Spons Adr
LUMP.OB	Luminart Corp [Nev]
LUNCF.OB	Lundin Mining Corp
LUNL.OB	Lumonall Inc
LUNMF.OB	Lundin Mng Corp
LUPAY.OB	Lupatech Sa
LUTHP.OB	Lucent Tech Cap Tr I
LUXD.OB	Lux Dig Pict Inc
LUXE.OB	Lux Energy Corp
LUXI.OB	Luxshmi Investments Inc.
LUZR.OB	Luzerne Natl Bk Corp
LVCA.OB	Lake Victoria Mining
LVCC.OB	Las Vegas Central Reservations C
LVCLF.OB	Living Cell Technologies Limited
LVCLY.OB	Living Cell Tech Adr
LVEN.OB	Chile Mining Tec
LVFHF.OB	Las Vegas From Home
LVGAF.OB	Glv Inc Cl A Sub Vtg
LVGBF.OB	Glv Inc Cl B Mlt Vtg
LVIFF.OB	Lottvision Ltd
LVISF.OB	Levi Strauss Japan [
LVLEF.OB	Lynden Energy Corp
LVMHF.OB	Lvmh Moet Henn L Vut
LVMUY.OB	Lvmh Moet Henn Unsp
LVNVF.OB	Levon Resources
LVRP.OB	Liverpool Group Inc
LVSXP.OB	Las Vegas Sands Corp
LVSY.OB	Lab-Volt Systems Inc
LVWD.OB	Liveworld Inc.
LVWR.OB	Livewire Mobile
LWLG.OB	Lightwave Logic Inc
LWLL.OB	Linkwell Corporation
LWSCF.OB	Leisureworld Sr Care
LWSP.OB	Legacy Wine & Spirit
LXES.OB	Lexington Energy Svc
LXHD.OB	Luxon Holdings Inc
LXRP.OB	Lexaria Corp
LXRRF.OB	Luxor Industrial Corp
LXUN.OB	Lexicon United Inc
LXXI.OB	Lexico Res Intl Corp
LYDIF.OB	Lydian Intl Ltd
LYFE.OB	Lyfe Communications
LYJN.OB	Lyric Jeans Inc
LYLP.OB	Loyaltypoint Inc
LYNS.OB	Lightyear Network
LYRI.OB	Lyris Inc
LYSCF.OB	Lynas Corporation
LYSDY.OB	Lynas Corp Adr
LYXMF.OB	Lyxor Intl DJ Eu Stx
LZAGF.OB	Lonza Group Ltd
LZAGY.OB	Lonza Group Ag
MAAFF.OB	Magindustries Corp
MAAL.OB	Marketing Alliance
MAANF.OB	Maanshan Iron & Stee
MABA.OB	American Bioge Sc
MACC.OB	Macc Private Equities Inc.
MACDF.OB	Macarthur Coal Ltd
MACDY.OB	Macarthur Coal Adr
MACE.OB	Mace Security International Inc
MAEI.OB	Made In America Entm
MAGAA.OB	Magna Lab Inc A New
MAGNF.OB	Magellan Minerals
MAGOF.OB	Man Se Shs
MAGOY.OB	Man Ag Unsp Adr
MAGP.OB	Magplane Technology
MAHLY.OB	Medipal Hldgs Corp
MAHMF.OB	Mahindra&Mahindra Dp
MAHN.OB	Mid-Atlantic Hm Hlth
MAIXF.OB	M.A. Industries
MAIXY.OB	M.A. Industries Ltd
MAKSF.OB	Marks & Spen Grp Ord
MAKSY.OB	Marks & Sp Gp Adr
MALJF.OB	Magellan Aerospace C
MALRF.OB	Mineral Resources
MAMM.OB	Mammatech Corp
MAMS.OB	Mam Software Group
MANW.OB	Mobile Area Networks Inc
MAOMF.OB	Maudore Minerals Ltd
MAORF.OB	Mandarin Oriental In
MAPGF.OB	Mapletree Logistics
MAQAF.OB	Macquarie Atlas
MAQC.OB	Marketing Acquisitn
MARUF.OB	Marubeni Corp Ord
MARUY.OB	Marubeni Corp Adr
MARXF.OB	Marenica Energy
MASP.OB	Mass Petroleum Inc
MASWF.OB	Masonite Wrldwde Hld
MASZF.OB	Masonite Wrldwde Hld
MAURY.OB	Marui Group Co Ltd
MAUSY.OB	Matsui Secs Uspn Adr
MAUXF.OB	Mart Resources Inc [
MAVO.OB	Maverick Oil & Gas
MAWHF.OB	Man Wah Holdings
MAWHY.OB	Man Wah Holdings Ltd
MAXC.OB	Maxco Inc
MAXI.OB	Maxicare Health Plns
MAXMF.OB	Max Minerals Ltd
MAXSF.OB	Maxis Bhd
MAXW.OB	Maxworldwide Inc
MAXX.OB	Maxxam Inc New
MAZSF.OB	Masonite Wrldwde Hld
MBAH.OB	Mba Holdings Inc
MBAY.OB	Mediabay Inc
MBCFF.OB	Mbac Fertilizer Corp
MBCI.OB	Mabcure Inc.
MBCN.OB	Middlefield Banc Cor
MBEI.OB	Mobile Entertainment
MBEW.OB	Malibu Entertnmt Ww
MBFBF.OB	Mbf Holdings Berhad
MBFJF.OB	Mitsubishi Ufj Finan
MBGCF.OB	Mitsubishi Gas Chemi
MBGNF.OB	Med Biogene Inc
MBHIP.OB	Midwest Banc Holdings Inc.
MBHIQ.OB	Midwest Banc Hldgs
MBHS.OB	Mbeach Software Inc
MBIC.OB	Mobicom Corporation
MBIF.OB	Mbi Financial Inc
MBIT.OB	Mobilebits Holdings
MBKL.OB	Metairie Bk & Tr [La
MBKR.OB	Mortgagebrokers.Com
MBLKF.OB	Mega Brands Inc
MBLTY.OB	Mesoblast Ltd Sp Adr
MBLV.OB	Mobiventures Inc
MBNC.OB	Merchants Bancorp Or
MBOFF.OB	Mobileone Ltd
MBPFF.OB	Mitchells & Btlr Ord
MBRTF.OB	Mbmi Resources Inc
MBST.OB	Mobile Star Corp.
MBTHF.OB	Mosaid Techs Inc
MBVA.OB	Millenium Bankshares
MBXBF.OB	Microbix Biosystems
