Symbol	Description
I4G11	HPI Los Angeles {Feb 11}
I4G12	HPI Los Angeles {Feb 12}
I4K11	HPI Los Angeles {May 11}
I4K12	HPI Los Angeles {May 12}
I4K13	HPI Los Angeles {May 13}
I4Q11	HPI Los Angeles {Aug 11}
I4X11	HPI Los Angeles {Nov 11}
I4X12	HPI Los Angeles {Nov 12}
I4X13	HPI Los Angeles {Nov 13}
I4X14	HPI Los Angeles {Nov 14}
I4X15	HPI Los Angeles {Nov 15}
I5	HPI Miami
I5.C	HPI Miami Continuation
I5G11	HPI Miami {Feb 11}
I5G12	HPI Miami {Feb 12}
I5K11	HPI Miami {May 11}
I5K12	HPI Miami {May 12}
I5K13	HPI Miami {May 13}
I5Q11	HPI Miami {Aug 11}
I5X11	HPI Miami {Nov 11}
I5X12	HPI Miami {Nov 12}
I5X13	HPI Miami {Nov 13}
I5X14	HPI Miami {Nov 14}
I5X15	HPI Miami {Nov 15}
I6	HPI New York
I6.C	HPI New York Continuation
I6G11	HPI New York {Feb 11}
I6G12	HPI New York {Feb 12}
I6K11	HPI New York {May 11}
I6K12	HPI New York {May 12}
I6K13	HPI New York {May 13}
I6Q11	HPI New York {Aug 11}
I6X11	HPI New York {Nov 11}
I6X12	HPI New York {Nov 12}
I6X13	HPI New York {Nov 13}
I6X14	HPI New York {Nov 14}
I6X15	HPI New York {Nov 15}
I7	HPI San Diego
I7.C	HPI San Diego Continuation
I7G11	HPI San Diego {Feb 11}
I7G12	HPI San Diego {Feb 12}
I7K11	HPI San Diego {May 11}
I7K12	HPI San Diego {May 12}
I7K13	HPI San Diego {May 13}
I7Q11	HPI San Diego {Aug 11}
I7X11	HPI San Diego {Nov 11}
I7X12	HPI San Diego {Nov 12}
I7X13	HPI San Diego {Nov 13}
I7X14	HPI San Diego {Nov 14}
I7X15	HPI San Diego {Nov 15}
I8	HPI San Francisco
I8.C	HPI San Francisco Continuation
I8G11	HPI San Francisco {Feb 11}
I8G12	HPI San Francisco {Feb 12}
I8K11	HPI San Francisco {May 11}
I8K12	HPI San Francisco {May 12}
I8K13	HPI San Francisco {May 13}
I8Q11	HPI San Francisco {Aug 11}
I8X11	HPI San Francisco {Nov 11}
I8X12	HPI San Francisco {Nov 12}
I8X13	HPI San Francisco {Nov 13}
I8X14	HPI San Francisco {Nov 14}
I8X15	HPI San Francisco {Nov 15}
I9	HPI Washington DC
I9.C	HPI Washington DC Continuation
I9G11	HPI Washington DC {Feb 11}
I9G12	HPI Washington DC {Feb 12}
I9K11	HPI Washington DC {May 11}
I9K12	HPI Washington DC {May 12}
I9K13	HPI Washington DC {May 13}
I9Q11	HPI Washington DC {Aug 11}
I9X11	HPI Washington DC {Nov 11}
I9X12	HPI Washington DC {Nov 12}
I9X13	HPI Washington DC {Nov 13}
I9X14	HPI Washington DC {Nov 14}
I9X15	HPI Washington DC {Nov 15}
IZ.C	Int. Skimmed Milk Continuation
IZF12	Int. Skimmed Milk {Jan 12}
IZG11	Int. Skimmed Milk {Feb 11}
IZG12	Int. Skimmed Milk {Feb 12}
IZH11	Int. Skimmed Milk {Mar 11}
IZH12	Int. Skimmed Milk {Mar 12}
IZJ11	Int. Skimmed Milk {Apr 11}
IZJ12	Int. Skimmed Milk {Apr 12}
IZK11	Int. Skimmed Milk {May 11}
IZK12	Int. Skimmed Milk {May 12}
IZM11	Int. Skimmed Milk {Jun 11}
IZM12	Int. Skimmed Milk {Jun 12}
IZN11	Int. Skimmed Milk {Jul 11}
IZN12	Int. Skimmed Milk {Jul 12}
IZQ11	Int. Skimmed Milk {Aug 11}
IZQ12	Int. Skimmed Milk {Aug 12}
IZU11	Int. Skimmed Milk {Sep 11}
IZU12	Int. Skimmed Milk {Sep 12}
IZV11	Int. Skimmed Milk {Oct 11}
IZV12	Int. Skimmed Milk {Oct 12}
IZX11	Int. Skimmed Milk {Nov 11}
IZX12	Int. Skimmed Milk {Nov 12}
IZZ11	Int. Skimmed Milk {Dec 11}
J0	HPI Composite Index
J0.C	HPI Composite Index Continuation
J0G11	HPI Composite Index {Feb 11}
J0G12	HPI Composite Index {Feb 12}
J0K11	HPI Composite Index {May 11}
J0K12	HPI Composite Index {May 12}
J0K13	HPI Composite Index {May 13}
J0Q11	HPI Composite Index {Aug 11}
J0X11	HPI Composite Index {Nov 11}
J0X12	HPI Composite Index {Nov 12}
J0X13	HPI Composite Index {Nov 13}
J0X14	HPI Composite Index {Nov 14}
J0X15	HPI Composite Index {Nov 15}
J6	Japanese Yen
J6.C	Japanese Yen Continuation
J6H11	Japanese Yen {Mar 11}
J6H12	Japanese Yen {Mar 12}
J6M11	Japanese Yen {Jun 11}
J6M12	Japanese Yen {Jun 12}
J6U11	Japanese Yen {Sep 11}
J6Z11	Japanese Yen {Dec 11}
J7	E-Mini Japanese Yen
J7.C	E-Mini Japanese Yen Continuation
J7H11	E-Mini Japanese Yen {Mar 11}
JA	S&P Materials
JB	Japanese Bond
JE	S&P Utilities
JG	S&P Industrial
JY	Japanese Yen (P)
JY.C	Japanese Yen (P) Continuation
JYH11	Japanese Yen (P) {Mar 11}
JYH12	Japanese Yen (P) {Mar 12}
JYM11	Japanese Yen (P) {Jun 11}
JYM12	Japanese Yen (P) {Jun 12}
JYU11	Japanese Yen (P) {Sep 11}
JYZ11	Japanese Yen (P) {Dec 11}
KZ.C	Korean Won Continuation
KZF12	Korean Won {Jan 12}
KZG11	Korean Won {Feb 11}
KZG12	Korean Won {Feb 12}
KZH11	Korean Won {Mar 11}
KZH12	Korean Won {Mar 12}
KZJ11	Korean Won {Apr 11}
KZK11	Korean Won {May 11}
KZM11	Korean Won {Jun 11}
KZM12	Korean Won {Jun 12}
KZN11	Korean Won {Jul 11}
KZQ11	Korean Won {Aug 11}
KZU11	Korean Won {Sep 11}
KZU12	Korean Won {Sep 12}
KZV11	Korean Won {Oct 11}
KZX11	Korean Won {Nov 11}
KZZ11	Korean Won {Dec 11}
L6	Brazilian Real
L6.C	Brazilian Real Continuation
L6H11	Brazilian Real {Mar 11}
L6J11	Brazilian Real {Apr 11}
L6K11	Brazilian Real {May 11}
L6M11	Brazilian Real {Jun 11}
L6N11	Brazilian Real {Jul 11}
L6Q11	Brazilian Real {Aug 11}
L6U11	Brazilian Real {Sep 11}
L6V11	Brazilian Real {Oct 11}
L6X11	Brazilian Real {Nov 11}
L6Z11	Brazilian Real {Dec 11}
LB	Lumber (P)
LB.C	Lumber (P) Continuation
LBF12	Lumber (P) {Jan 12}
LBH11	Lumber (P) {Mar 11}
LBK11	Lumber (P) {May 11}
LBN11	Lumber (P) {Jul 11}
LBU11	Lumber (P) {Sep 11}
LBX11	Lumber (P) {Nov 11}
LC	Live Cattle (P)
LC.C	Live Cattle (P) Continuation
LCG11	Live Cattle (P) {Feb 11}
LCG12	Live Cattle (P) {Feb 12}
LCJ11	Live Cattle (P) {Apr 11}
LCJ12	Live Cattle (P) {Apr 12}
LCM11	Live Cattle (P) {Jun 11}
LCQ11	Live Cattle (P) {Aug 11}
LCV11	Live Cattle (P) {Oct 11}
LCZ11	Live Cattle (P) {Dec 11}
LD.C	Lehman Aggregate Continuation
LDH11	Lehman Aggregate {Mar 11}
LDM11	Lehman Aggregate {Jun 11}
LDU11	Lehman Aggregate {Sep 11}
LE	Live Cattle
LE.C	Live Cattle Continuation
LEG11	Live Cattle {Feb 11}
LEG12	Live Cattle {Feb 12}
LEJ11	Live Cattle {Apr 11}
LEJ12	Live Cattle {Apr 12}
LEM11	Live Cattle {Jun 11}
LEM12	Live Cattle {Jun 12}
LEQ11	Live Cattle {Aug 11}
LEV11	Live Cattle {Oct 11}
LEZ11	Live Cattle {Dec 11}
LH	Lean Hogs (P)
LH.C	Lean Hogs (P) Continuation
LHG11	Lean Hogs (P) {Feb 11}
LHG12	Lean Hogs (P) {Feb 12}
LHJ11	Lean Hogs (P) {Apr 11}
LHJ12	Lean Hogs (P) {Apr 12}
LHK11	Lean Hogs (P) {May 11}
LHK12	Lean Hogs (P) {May 12}
LHM11	Lean Hogs (P) {Jun 11}
LHM12	Lean Hogs (P) {Jun 12}
LHN11	Lean Hogs (P) {Jul 11}
LHQ11	Lean Hogs (P) {Aug 11}
LHV11	Lean Hogs (P) {Oct 11}
LHZ11	Lean Hogs (P) {Dec 11}
LP.C	Hardwood Pulp Continuation
LPF12	Hardwood Pulp {Jan 12}
LPG11	Hardwood Pulp {Feb 11}
LPG12	Hardwood Pulp {Feb 12}
LPH11	Hardwood Pulp {Mar 11}
LPH12	Hardwood Pulp {Mar 12}
LPJ11	Hardwood Pulp {Apr 11}
LPJ12	Hardwood Pulp {Apr 12}
LPK11	Hardwood Pulp {May 11}
LPK12	Hardwood Pulp {May 12}
LPM11	Hardwood Pulp {Jun 11}
LPM12	Hardwood Pulp {Jun 12}
LPN11	Hardwood Pulp {Jul 11}
LPN12	Hardwood Pulp {Jul 12}
LPQ11	Hardwood Pulp {Aug 11}
LPQ12	Hardwood Pulp {Aug 12}
LPU11	Hardwood Pulp {Sep 11}
LPU12	Hardwood Pulp {Sep 12}
LPV11	Hardwood Pulp {Oct 11}
LPV12	Hardwood Pulp {Oct 12}
LPX11	Hardwood Pulp {Nov 11}
LPX12	Hardwood Pulp {Nov 12}
LPZ11	Hardwood Pulp {Dec 11}
LS	Lumber
LS.C	Lumber Continuation
LSF12	Lumber {Jan 12}
LSH11	Lumber {Mar 11}
LSK11	Lumber {May 11}
LSN11	Lumber {Jul 11}
LSU11	Lumber {Sep 11}
LSX11	Lumber {Nov 11}
M6	Mexican Peso
M6.C	Mexican Peso Continuation
M6F12	Mexican Peso {Jan 12}
M6G11	Mexican Peso {Feb 11}
M6H11	Mexican Peso {Mar 11}
M6H12	Mexican Peso {Mar 12}
M6J11	Mexican Peso {Apr 11}
M6K11	Mexican Peso {May 11}
M6M11	Mexican Peso {Jun 11}
M6M12	Mexican Peso {Jun 12}
M6N11	Mexican Peso {Jul 11}
M6Q11	Mexican Peso {Aug 11}
M6U11	Mexican Peso {Sep 11}
M6V11	Mexican Peso {Oct 11}
M6X11	Mexican Peso {Nov 11}
M6Z11	Mexican Peso {Dec 11}
MD	S&P Midcap 400
MD.C	S&P Midcap 400 Continuation
MDH11	S&P Midcap 400 {Mar 11}
MDM11	S&P Midcap 400 {Jun 11}
MDU11	S&P Midcap 400 {Sep 11}
MDZ11	S&P Midcap 400 {Dec 11}
MQ	Mexican Peso (P)
MQ.C	Mexican Peso (P) Continuation
MQF12	Mexican Peso (P) {Jan 12}
MQG11	Mexican Peso (P) {Feb 11}
MQH11	Mexican Peso (P) {Mar 11}
MQH12	Mexican Peso (P) {Mar 12}
MQJ11	Mexican Peso (P) {Apr 11}
MQK11	Mexican Peso (P) {May 11}
MQM11	Mexican Peso (P) {Jun 11}
MQM12	Mexican Peso (P) {Jun 12}
MQN11	Mexican Peso (P) {Jul 11}
MQQ11	Mexican Peso (P) {Aug 11}
MQU11	Mexican Peso (P) {Sep 11}
MQV11	Mexican Peso (P) {Oct 11}
MQX11	Mexican Peso (P) {Nov 11}
MQZ11	Mexican Peso (P) {Dec 11}
N6	New Zealand Dollar
N6.C	New Zealand Dollar Continuation
N6H11	New Zealand Dollar {Mar 11}
N6H12	New Zealand Dollar {Mar 12}
N6M11	New Zealand Dollar {Jun 11}
N6M12	New Zealand Dollar {Jun 12}
N6U11	New Zealand Dollar {Sep 11}
N6Z11	New Zealand Dollar {Dec 11}
NA	E-Mini CNX Nifty
NA.C	E-Mini CNX Nifty Continuation
NAG11	E-Mini CNX Nifty {Feb 11}
NAH11	E-Mini CNX Nifty {Mar 11}
NAM11	E-Mini CNX Nifty {Jun 11}
NAU11	E-Mini CNX Nifty {Sep 11}
NB	E-Mini Nasdaq Bio
NB.C	E-Mini Nasdaq Bio Continuation
NBH11	E-Mini Nasdaq Bio {Mar 11}
NC	E-Mini Nasdaq Comp
NC.C	E-Mini Nasdaq Comp Continuation
NCH11	E-Mini Nasdaq Comp {Mar 11}
ND	Nasdaq 100
ND.C	Nasdaq 100 Continuation
NDH11	Nasdaq 100 {Mar 11}
NDH12	Nasdaq 100 {Mar 12}
NDM11	Nasdaq 100 {Jun 11}
NDU11	Nasdaq 100 {Sep 11}
NDZ11	Nasdaq 100 {Dec 11}
NE	New Zealand Doll.(P)
NE.C	New Zealand Doll.(P) Continuation
NEH11	New Zealand Doll.(P) {Mar 11}
NEH12	New Zealand Doll.(P) {Mar 12}
NEM11	New Zealand Doll.(P) {Jun 11}
NEM12	New Zealand Doll.(P) {Jun 12}
NEU11	New Zealand Doll.(P) {Sep 11}
NEZ11	New Zealand Doll.(P) {Dec 11}
NK	Nikkei 225 (P)
NK.C	Nikkei 225 (P) Continuation
NKH11	Nikkei 225 (P) {Mar 11}
NKM11	Nikkei 225 (P) {Jun 11}
NKU11	Nikkei 225 (P) {Sep 11}
NKZ11	Nikkei 225 (P) {Dec 11}
NL.C	Nikkei 225 Yen Continuation
NLG11	Nikkei 225 Yen {Feb 11}
NLH11	Nikkei 225 Yen {Mar 11}
NLH12	Nikkei 225 Yen {Mar 12}
NLH13	Nikkei 225 Yen {Mar 13}
NLJ11	Nikkei 225 Yen {Apr 11}
NLM11	Nikkei 225 Yen {Jun 11}
NLM12	Nikkei 225 Yen {Jun 12}
NLM13	Nikkei 225 Yen {Jun 13}
NLU11	Nikkei 225 Yen {Sep 11}
NLU12	Nikkei 225 Yen {Sep 12}
NLU13	Nikkei 225 Yen {Sep 13}
NLZ11	Nikkei 225 Yen {Dec 11}
NLZ12	Nikkei 225 Yen {Dec 12}
NLZ13	Nikkei 225 Yen {Dec 13}
NM.C	E-Micro CNX Nifty Continuation
NMG11	E-Micro CNX Nifty {Feb 11}
NMH11	E-Micro CNX Nifty {Mar 11}
NMM11	E-Micro CNX Nifty {Jun 11}
NMU11	E-Micro CNX Nifty {Sep 11}
NQ	E-Mini Nasdaq 100
NQ.C	E-Mini Nasdaq 100 Continuation
NQH11	E-Mini Nasdaq 100 {Mar 11}
NQM11	E-Mini Nasdaq 100 {Jun 11}
NQU11	E-Mini Nasdaq 100 {Sep 11}
NQZ11	E-Mini Nasdaq 100 {Dec 11}
NR	Norwegian Krone
NR.C	Norwegian Krone Continuation
NRH11	Norwegian Krone {Mar 11}
NRH12	Norwegian Krone {Mar 12}
NRM11	Norwegian Krone {Jun 11}
NRM12	Norwegian Krone {Jun 12}
NRU11	Norwegian Krone {Sep 11}
NRZ11	Norwegian Krone {Dec 11}
NY.C	Nikkei 225 Continuation
NYH11	Nikkei 225 {Mar 11}
NYM11	Nikkei 225 {Jun 11}
NYU11	Nikkei 225 {Sep 11}
OE	S&P 100 OEX
OP	S&P 1000
PB	Pork Bellies (P)
PB.C	Pork Bellies (P) Continuation
PBG11	Pork Bellies (P) {Feb 11}
PBH11	Pork Bellies (P) {Mar 11}
PBK11	Pork Bellies (P) {May 11}
PBN11	Pork Bellies (P) {Jul 11}
PBQ11	Pork Bellies (P) {Aug 11}
PC	E-Mini S&P Smallcap
PC.C	E-Mini S&P Smallcap Continuation
PCH11	E-Mini S&P Smallcap {Mar 11}
PCM11	E-Mini S&P Smallcap {Jun 11}
PCU11	E-Mini S&P Smallcap {Sep 11}
PCZ11	E-Mini S&P Smallcap {Dec 11}
PD	Pork Bellies
PD.C	Pork Bellies Continuation
PDG11	Pork Bellies {Feb 11}
PDH11	Pork Bellies {Mar 11}
PDK11	Pork Bellies {May 11}
PDN11	Pork Bellies {Jul 11}
PDQ11	Pork Bellies {Aug 11}
PE	Energy SCPTR
PF	Financial SCPTR
PF.C	Financial SCPTR Continuation
PFH11	Financial SCPTR {Mar 11}
PH	S&P Smallcap 600
PH.C	S&P Smallcap 600 Continuation
PHH11	S&P Smallcap 600 {Mar 11}
PHM11	S&P Smallcap 600 {Jun 11}
PHU11	S&P Smallcap 600 {Sep 11}
PHZ11	S&P Smallcap 600 {Dec 11}
PI	PIMCO StockPLUS
PI.C	PIMCO StockPLUS Continuation
PIV11	PIMCO StockPLUS {Oct 11}
PT	Technology SCPTR
PT.C	Technology SCPTR Continuation
PTH11	Technology SCPTR {Mar 11}
QR.C	Renminbi/Yen Continuation
QRG11	Renminbi/Yen {Feb 11}
QRG12	Renminbi/Yen {Feb 12}
QRH11	Renminbi/Yen {Mar 11}
QRH12	Renminbi/Yen {Mar 12}
QRJ11	Renminbi/Yen {Apr 11}
QRK11	Renminbi/Yen {May 11}
QRM11	Renminbi/Yen {Jun 11}
QRM12	Renminbi/Yen {Jun 12}
QRN11	Renminbi/Yen {Jul 11}
QRQ11	Renminbi/Yen {Aug 11}
QRU11	Renminbi/Yen {Sep 11}
QRU12	Renminbi/Yen {Sep 12}
QRV11	Renminbi/Yen {Oct 11}
QRX11	Renminbi/Yen {Nov 11}
QRZ11	Renminbi/Yen {Dec 11}
QT.C	Chinese Renminbi Continuation
QTG11	Chinese Renminbi {Feb 11}
QTG12	Chinese Renminbi {Feb 12}
QTH11	Chinese Renminbi {Mar 11}
QTH12	Chinese Renminbi {Mar 12}
QTJ11	Chinese Renminbi {Apr 11}
QTK11	Chinese Renminbi {May 11}
QTM11	Chinese Renminbi {Jun 11}
QTM12	Chinese Renminbi {Jun 12}
QTN11	Chinese Renminbi {Jul 11}
QTQ11	Chinese Renminbi {Aug 11}
QTU11	Chinese Renminbi {Sep 11}
QTU12	Chinese Renminbi {Sep 12}
QTV11	Chinese Renminbi {Oct 11}
QTX11	Chinese Renminbi {Nov 11}
QTZ11	Chinese Renminbi {Dec 11}
QV.C	Renminbi/Euro Continuation
QVG11	Renminbi/Euro {Feb 11}
QVG12	Renminbi/Euro {Feb 12}
QVH11	Renminbi/Euro {Mar 11}
QVH12	Renminbi/Euro {Mar 12}
QVJ11	Renminbi/Euro {Apr 11}
QVK11	Renminbi/Euro {May 11}
QVM11	Renminbi/Euro {Jun 11}
QVM12	Renminbi/Euro {Jun 12}
QVN11	Renminbi/Euro {Jul 11}
QVQ11	Renminbi/Euro {Aug 11}
QVU11	Renminbi/Euro {Sep 11}
QVU12	Renminbi/Euro {Sep 12}
QVV11	Renminbi/Euro {Oct 11}
QVX11	Renminbi/Euro {Nov 11}
QVZ11	Renminbi/Euro {Dec 11}
R6	Russian Ruble
R6.C	Russian Ruble Continuation
R6H11	Russian Ruble {Mar 11}
R6H12	Russian Ruble {Mar 12}
R6H13	Russian Ruble {Mar 13}
R6H14	Russian Ruble {Mar 14}
R6H15	Russian Ruble {Mar 15}
R6M11	Russian Ruble {Jun 11}
R6M12	Russian Ruble {Jun 12}
R6M13	Russian Ruble {Jun 13}
R6M14	Russian Ruble {Jun 14}
R6M15	Russian Ruble {Jun 15}
R6U11	Russian Ruble {Sep 11}
R6U12	Russian Ruble {Sep 12}
R6U13	Russian Ruble {Sep 13}
R6U14	Russian Ruble {Sep 14}
R6U15	Russian Ruble {Sep 15}
R6Z11	Russian Ruble {Dec 11}
R6Z12	Russian Ruble {Dec 12}
R6Z13	Russian Ruble {Dec 13}
R6Z14	Russian Ruble {Dec 14}
RA	South African Rand(P
RA.C	South African Rand(P Continuation
RAF12	South African Rand(P {Jan 12}
RAG11	South African Rand(P {Feb 11}
RAH11	South African Rand(P {Mar 11}
RAH12	South African Rand(P {Mar 12}
RAJ11	South African Rand(P {Apr 11}
RAK11	South African Rand(P {May 11}
RAM11	South African Rand(P {Jun 11}
RAM12	South African Rand(P {Jun 12}
RAN11	South African Rand(P {Jul 11}
RAQ11	South African Rand(P {Aug 11}
RAU11	South African Rand(P {Sep 11}
RAV11	South African Rand(P {Oct 11}
RAX11	South African Rand(P {Nov 11}
RAZ11	South African Rand(P {Dec 11}
RF	Euro/Swiss
RF.C	Euro/Swiss Continuation
RFH11	Euro/Swiss {Mar 11}
RFH12	Euro/Swiss {Mar 12}
RFM11	Euro/Swiss {Jun 11}
RFM12	Euro/Swiss {Jun 12}
RFU11	Euro/Swiss {Sep 11}
RFZ11	Euro/Swiss {Dec 11}
RP	Euro/Pound
RP.C	Euro/Pound Continuation
RPH11	Euro/Pound {Mar 11}
RPH12	Euro/Pound {Mar 12}
RPM11	Euro/Pound {Jun 11}
RPM12	Euro/Pound {Jun 12}
RPU11	Euro/Pound {Sep 11}
RPZ11	Euro/Pound {Dec 11}
RU	Russian Ruble (P)
RU.C	Russian Ruble (P) Continuation
RUH11	Russian Ruble (P) {Mar 11}
RUH12	Russian Ruble (P) {Mar 12}
RUH13	Russian Ruble (P) {Mar 13}
RUH14	Russian Ruble (P) {Mar 14}
RUH15	Russian Ruble (P) {Mar 15}
RUM11	Russian Ruble (P) {Jun 11}
RUM12	Russian Ruble (P) {Jun 12}
RUM13	Russian Ruble (P) {Jun 13}
RUM14	Russian Ruble (P) {Jun 14}
RUM15	Russian Ruble (P) {Jun 15}
RUU11	Russian Ruble (P) {Sep 11}
RUU12	Russian Ruble (P) {Sep 12}
RUU13	Russian Ruble (P) {Sep 13}
RUU14	Russian Ruble (P) {Sep 14}
RUU15	Russian Ruble (P) {Sep 15}
RUZ11	Russian Ruble (P) {Dec 11}
RUZ12	Russian Ruble (P) {Dec 12}
RUZ13	Russian Ruble (P) {Dec 13}
RUZ14	Russian Ruble (P) {Dec 14}
RY	Euro/Yen
RY.C	Euro/Yen Continuation
RYH11	Euro/Yen {Mar 11}
RYH12	Euro/Yen {Mar 12}
RYM11	Euro/Yen {Jun 11}
RYM12	Euro/Yen {Jun 12}
RYU11	Euro/Yen {Sep 11}
RYZ11	Euro/Yen {Dec 11}
S6	Swiss Franc
S6.C	Swiss Franc Continuation
S6H11	Swiss Franc {Mar 11}
S6H12	Swiss Franc {Mar 12}
S6M11	Swiss Franc {Jun 11}
S6M12	Swiss Franc {Jun 12}
S6U11	Swiss Franc {Sep 11}
S6Z11	Swiss Franc {Dec 11}
SF	Swiss Franc (P)
SF.C	Swiss Franc (P) Continuation
SFH11	Swiss Franc (P) {Mar 11}
SFH12	Swiss Franc (P) {Mar 12}
SFM11	Swiss Franc (P) {Jun 11}
SFM12	Swiss Franc (P) {Jun 12}
SFU11	Swiss Franc (P) {Sep 11}
SFZ11	Swiss Franc (P) {Dec 11}
SG	S&P 500/Barra Growth
SG.C	S&P 500/Barra Growth Continuation
SGH11	S&P 500/Barra Growth {Mar 11}
SGM11	S&P 500/Barra Growth {Jun 11}
SK	Swedish Krona
SK.C	Swedish Krona Continuation
SKH11	Swedish Krona {Mar 11}
SKH12	Swedish Krona {Mar 12}
SKM11	Swedish Krona {Jun 11}
SKM12	Swedish Krona {Jun 12}
SKU11	Swedish Krona {Sep 11}
SKZ11	Swedish Krona {Dec 11}
SO	E-Mini S&P Asia 50
SP	S&P 500 Index
SP.C	S&P 500 Index Continuation
SPH11	S&P 500 Index {Mar 11}
SPH12	S&P 500 Index {Mar 12}
SPM11	S&P 500 Index {Jun 11}
SPM12	S&P 500 Index {Jun 12}
SPU11	S&P 500 Index {Sep 11}
SPU12	S&P 500 Index {Sep 12}
SPZ11	S&P 500 Index {Dec 11}
SPZ12	S&P 500 Index {Dec 12}
SPZ13	S&P 500 Index {Dec 13}
SPZ14	S&P 500 Index {Dec 14}
SPZ15	S&P 500 Index {Dec 15}
SU	S&P 500/Barra Value
SU.C	S&P 500/Barra Value Continuation
SUH11	S&P 500/Barra Value {Mar 11}
SUM11	S&P 500/Barra Value {Jun 11}
T6	South African Rand
T6.C	South African Rand Continuation
T6F12	South African Rand {Jan 12}
T6G11	South African Rand {Feb 11}
T6H11	South African Rand {Mar 11}
T6H12	South African Rand {Mar 12}
T6J11	South African Rand {Apr 11}
T6K11	South African Rand {May 11}
T6M11	South African Rand {Jun 11}
T6M12	South African Rand {Jun 12}
T6N11	South African Rand {Jul 11}
T6Q11	South African Rand {Aug 11}
T6U11	South African Rand {Sep 11}
T6U12	South African Rand {Sep 12}
T6V11	South African Rand {Oct 11}
T6X11	South African Rand {Nov 11}
T6Z11	South African Rand {Dec 11}
TB	3-Month T-Bill
TB.C	3-Month T-Bill Continuation
TBG11	3-Month T-Bill {Feb 11}
TBH11	3-Month T-Bill {Mar 11}
TBJ11	3-Month T-Bill {Apr 11}
TBM11	3-Month T-Bill {Jun 11}
TBU11	3-Month T-Bill {Sep 11}
TBZ11	3-Month T-Bill {Dec 11}
UA	Euro/Krona
UA.C	Euro/Krona Continuation
UAH11	Euro/Krona {Mar 11}
UAH12	Euro/Krona {Mar 12}
UAM11	Euro/Krona {Jun 11}
UAM12	Euro/Krona {Jun 12}
UAU11	Euro/Krona {Sep 11}
UAZ11	Euro/Krona {Dec 11}
UB	Euro/Krone
UB.C	Euro/Krone Continuation
UBH11	Euro/Krone {Mar 11}
UBH12	Euro/Krone {Mar 12}
UBM11	Euro/Krone {Jun 11}
UBM12	Euro/Krone {Jun 12}
UBU11	Euro/Krone {Sep 11}
UBZ11	Euro/Krone {Dec 11}
UC	Euro/Australian
UC.C	Euro/Australian Continuation
UCH11	Euro/Australian {Mar 11}
UCH12	Euro/Australian {Mar 12}
UCM11	Euro/Australian {Jun 11}
UCM12	Euro/Australian {Jun 12}
UCU11	Euro/Australian {Sep 11}
UCZ11	Euro/Australian {Dec 11}
UE	Euro/Canadian
UE.C	Euro/Canadian Continuation
UEH11	Euro/Canadian {Mar 11}
UEH12	Euro/Canadian {Mar 12}
UEM11	Euro/Canadian {Jun 11}
UEM12	Euro/Canadian {Jun 12}
UEU11	Euro/Canadian {Sep 11}
UEZ11	Euro/Canadian {Dec 11}
UF	Canadian/Yen
UF.C	Canadian/Yen Continuation
UFH11	Canadian/Yen {Mar 11}
UFH12	Canadian/Yen {Mar 12}
UFM11	Canadian/Yen {Jun 11}
UFM12	Canadian/Yen {Jun 12}
UFU11	Canadian/Yen {Sep 11}
UFZ11	Canadian/Yen {Dec 11}
UG	Australian/Canadian
UG.C	Australian/Canadian Continuation
UGH11	Australian/Canadian {Mar 11}
UGH12	Australian/Canadian {Mar 12}
UGM11	Australian/Canadian {Jun 11}
UGM12	Australian/Canadian {Jun 12}
UGU11	Australian/Canadian {Sep 11}
UGZ11	Australian/Canadian {Dec 11}
UI	Australian/N.Zealand
UI.C	Australian/N.Zealand Continuation
UIH11	Australian/N.Zealand {Mar 11}
UIH12	Australian/N.Zealand {Mar 12}
UIM11	Australian/N.Zealand {Jun 11}
UIU11	Australian/N.Zealand {Sep 11}
UIZ11	Australian/N.Zealand {Dec 11}
UK	Australian/Yen
UK.C	Australian/Yen Continuation
UKH11	Australian/Yen {Mar 11}
UKH12	Australian/Yen {Mar 12}
UKM11	Australian/Yen {Jun 11}
UKM12	Australian/Yen {Jun 12}
UKU11	Australian/Yen {Sep 11}
UKZ11	Australian/Yen {Dec 11}
UN	British/Swiss Franc
UN.C	British/Swiss Franc Continuation
UNH11	British/Swiss Franc {Mar 11}
UNH12	British/Swiss Franc {Mar 12}
UNM11	British/Swiss Franc {Jun 11}
UNM12	British/Swiss Franc {Jun 12}
UNU11	British/Swiss Franc {Sep 11}
UNZ11	British/Swiss Franc {Dec 11}
UP	Swiss Franc/Yen
UP.C	Swiss Franc/Yen Continuation
UPH11	Swiss Franc/Yen {Mar 11}
UPH12	Swiss Franc/Yen {Mar 12}
UPM11	Swiss Franc/Yen {Jun 11}
UPM12	Swiss Franc/Yen {Jun 12}
UPU11	Swiss Franc/Yen {Sep 11}
UPZ11	Swiss Franc/Yen {Dec 11}
UR	British/Yen
UR.C	British/Yen Continuation
URH11	British/Yen {Mar 11}
URH12	British/Yen {Mar 12}
URM11	British/Yen {Jun 11}
URM12	British/Yen {Jun 12}
URU11	British/Yen {Sep 11}
URZ11	British/Yen {Dec 11}
WC.C	Czech Koruna Continuation
WCH11	Czech Koruna {Mar 11}
WCH12	Czech Koruna {Mar 12}
WCM11	Czech Koruna {Jun 11}
WCM12	Czech Koruna {Jun 12}
