Symbol	Description
PPP.V	Parlane Resource Corp
PPY.A.V	Painted Pony Petroleum Ltd Cl A
PPY.B.V	Painted Pony Petroleum Ltd Cl B
PPZ.V	Pacific Topaz Res. Ltd.
PR.V	Prestige Telecom Inc
PRB.V	Probe Mines Limited
PRC.V	Panterra Resources Corp
PRD.V	Pacific Rodera Energy Inc.
PRH.V	Pearl River Holdings Ltd.
PRM.V	Pro Minerals Inc
PRO.V	Pershimco Resources Inc.
PRR.V	Prospector Consolidated Resourc
PRS.H.V	Prism Resources Com Npv
PRY.V	Pinecrest Energy Inc.
PRZ.V	Prize Mining Corporation
PSC.H.V	Precision Enterprises Inc
PSL.V	Prospero Silver Corp
PSP.V	Pacific Safety Products Inc.
PTA.V	Petroamerica Oil Corp
PTA.WT.V	Petroamerica Oil Corp
PTA.WT.A.V	Petroamerica Oil Corp Wt A Ex 19Nov2012
PTE.V	Pioneering Technology Corp
PTF.V	Pender Growth Fund Vcc Inc.
PTL.V	Petra Petroleum Inc
PTR.V	Petromin Resources Ltd.
PTT.V	Primera Energy Resources Ltd [T
PTU.V	Purepoint Uranium Group Inc.
PTV.V	Petro Vista Energy Corp
PTX.V	Platinex Inc
PUC.V	Pancontinental Uranium Corporat
PUM.V	Puma Exploration Inc.
PUP.V	Petro Uno Resources Ltd
PUR.V	Pure Technologies Ltd.
PV.V	Providence Capital Corp
PVT.UN.V	Proventure Income Trust Units
PWR.V	Sonnenenergy Corp
PX.V	Pelangio Exploration Inc
PXI.V	Planet Exploration Inc.
PXL.V	Palliser Oil & Gas Corp
PXM.V	Paramax Resources Ltd
PXP.V	Pitchstone Exploration Ltd.
PXR.V	Prominex Resource Corp
PXT.V	Parex Resources Inc.
PYC.V	Primary Corp
PYN.V	Poynt Corporation
PYT.V	Pyng Medical Corp.
QEI.V	Quetzal Energy Ltd
QGR.V	Q Gold Res Ltd
QHR.V	Qhr Technologies Inc.
QI.V	Q Investments Ltd.
QIA.V	Quia Resources Inc
QIS.V	Quorum Information Technologies
QIT.PR..V	QUINTO REAL CAPITAL CORPORATION
QML.V	Queensland Minerals Ltd
QPT.V	Quest Pharmatech Inc.
QQ.V	Quizam Media Corporation
QRE.V	Quantum Rare Earth Dev Corp
QRM.V	Quest Rare Minerals Ltd
QRO.V	Quadro Resources Ltd
QRS.V	Qrs Capital Corp
QST.V	Questor Technology Inc.
QTA.V	Quaterra Resources Inc.
QZM.H.V	Quartz Mountain Re Com Npv
RA.V	Rare Earth Metals Inc
RAB.V	Rambler Metals And Mining Plc
RAM.V	Raremethod Capital Corp
RAU.H.V	Regency Gold Corp
RB.V	Russell Breweries Inc
RBE.V	Rockbridge Energy Inc
RBG.V	Rebgold Corp
RBV.V	Ringbolt Ventures Ltd
RBW.V	Rainbow Resources Inc Com Npv
RBX.V	Robex Resources Inc.
RCG.PR..V	RCG CAP INC
RCK.V	Rock Tech Resources Inc
RCN.V	Radiant Communications Corp.
RCR.V	Rockcliff Resources Inc
RCT.V	Rochester Resources Ltd
RCZ.V	Rio Cristal Zinc Corp
RDA.V	Royal Coal Corp
RDG.V	Ridgemont Iron Ore Corp
RDK.V	Redhawk Resources Inc.
RDM.V	Red Mile Capital Corp
RDN.V	Raydan Manufacturing Inc.
RDS.V	Radisson Mining Resources Inc.
RDT.V	Radiant Energy Corporation
RDU.V	Radius Gold Inc.
REC.V	Rec Minerals Corp
RED.V	Redwater Energy Corp Com
RED.WT.V	Redwater Energy Corp Wts
REE.V	Reef Resources Ltd
REG.V	Regulus Resources Inc
REK.V	Reko International Group Inc
REL.V	Reliable Energy Ltd
REM.V	Remstar Resources Ltd.
REN.V	Renaissance Gold Inc
REO.V	Reservoir Capital Corp
RES.V	Rare Element Resources Ltd.
REV.V	Regent Ventures Ltd.
REX.V	Orex Minerals Inc.
RFC.V	Rifco Inc.
RFD.V	Ipico Inc.
RG.V	Romios Gold Resources Inc.
RGC.V	Redstar Gold Corp
RGD.V	Reunion Gold Corporation
RGG.V	Ranger Energy Ltd
RGI.V	Reco International Group Inc.
RGM.V	Remington Resources Inc
RGV.V	Rio Grande Mining Corp
RGX.V	Argex Mining Inc
RGZ.V	Randsburg International Gold Co
RHR.V	Redhill Resources Corp
RIA.V	Ria Resources Corp
RII.A.V	Richo Investors Inc. Cl A Mv
RII.B.V	Richco Investors Inc. Cl.B Sv
RIO.V	Rio Alto Mining Ltd
RIP.V	Ripper Oil And Gas Inc.
RIV.V	Riva Gold Corporation Com
RJX.A.V	Rjk Explorations Ltd. Cl A Sv
RK.V	Rockhaven Resources Ltd
RKG.H.V	Roadking Travel Centres Inc.
RL.V	Rockland Minerals Com Npv
RLE.V	Ridgeline Energy Services Inc
RLM.V	Realm Energy International Corp-
RM.V	Rodinia Minerals Inc.
RMD.V	Richmond Minerals Inc
RMG.V	Rainmaker Mining Corp
RMI.V	Rocmec Mining Inc
RML.V	Rusoro Mining Ltd
RML.WT.V	Rusoro Mining Ltd
RMO.V	Rainy Mountain Royalty Corp
RMR.V	Rome Resources Ltd.
RMS.V	Rms Systems Inc
RMT.V	Raimount Energy Inc
RNM.V	Road New Media Corporation
RNZ.V	Ranaz Corporation
ROF.V	Ring Of Fire Resources Inc.
ROG.V	Roxgold Inc.
ROI.V	Route1 Inc.
ROK.V	Roca Mines Inc.
ROM.V	Romulus Resources Ltd
ROR.V	Run Of River Power Inc.
ROS.V	Roscan Minerals Corp.
ROX.V	Canstar Resources Inc.
ROY.H.V	Royce Resources Corp
ROZ.V	Rodinia Oil Corp
ROZ.WT.V	Rodinia Oil Corp Wt Ex 28My2010
RP.V	Realex Properties Corp.
RPL.V	Rnegade Petroleum Ltd
RPM.V	Rye Patch Gold Corp
RPT.V	Rpt Uranium Corp
RPX.V	Red Pine Exploration Inc
RR.V	Rainy River Resources Ltd
RRC.V	Rockridge Capital Corp
RRE.V	Reg Technologies Inc.
RRI.V	Riverside Resources Inc
RRK.V	Red Rock Energy Inc
RRL.V	Relentless Resources Ltd
RRM.V	Ross River Minerals Inc
RRS.V	Rogue Resources Inc
RSG.V	Searchgold Resources Inc
RSN.H.V	Polar Resou
RSV.V	Resolve Ventures Inc
RSY.V	Rsi International Systems Inc [
RTR.V	Riata Resources Corp
RUG.V	Rugby Mining Limited
RUM.V	Humber Cap Corp
RUN.V	Running Fox Resource Corp.
RUP.V	Rupert Resources Ltd.
RUU.V	Stans Energy Corp
RVA.V	Reva Resources Corp
RVC.V	Richfield Ventures Corp
RVS.V	Riverstone Resources Inc.
RW.V	Renoworks Software Inc
RX.V	Biosyent Inc.
RXE.V	Rx Exploration Inc
RYA.H.V	Raystar Capital Ltd
RYE.V	Rhyolite Resources Ltd
RYG.V	Ryan Gold Corp
SA.V	Southern Arc Minerals Inc
SAA.A.V	Solara Exploration Ltd Cl A
SAE.V	Sable Resources Ltd.
SAF.V	World Outfitters Corporation Sa
SAH.V	Sahara Energy Ltd
SAI.V	Sunshine Agri Tech Inc.
SAL.V	Salmon River Resources Ltd. [Ti
SAQ.H.V	Synergy Acquisition Corp
SAR.V	Saratoga Electronic Solutions I
SAT.V	Asian Television Network Intern
SAY.V	Sparta Capital Ltd.
SB.V	Stratabound Minerals Corp
SBE.V	Silverbirch Energy Corp Com
SBK.V	Sherbrook Sbk Sport Corp
SBL.V	Santa Barbara Resources Limited
SBM.V	Sirona Biochem Corp
SBW.V	Strongbow Exploration Inc.
SBX.V	Sea Breeze Power Corp.
SCD.V	Samoth Oilfield Inc.
SCG.V	Selectcore Ltd.
SCM.V	Sacre-Coeur Minerals Ltd
SCN.PR..V	STRACHAN RESOURCES LTD
SD.V	Sidon International Resources C
SDE.V	Standard Exploration Ltd
SDN.V	Sedex Mining Corp.
SDR.V	Stroud Resources Ltd.
SDS.V	Seair Inc.
SDW.V	Sofame Technologies Inc
SDX.V	Sea Dragon Energy Inc
SED.V	Sun Entertainment Holding Corpo
SEI.V	Shane Resources Ltd.
SEK.V	Secova Metals Corp.
SEM.V	St. Eugene Mining Corp Ltd
SER.V	Serenic Corporation
SET.V	Seprotech Systems Inc.
SEW.V	Seaway Energy Services Inc.
SF.V	Silver Fields Resources Inc
SFD.V	Energy Exploration Technologies
SFF.V	Seafield Resources Ltd
SFM.V	Santa Fe Metals Corp
SFR.V	Starfire Minerals Inc.
SFT.V	Softrock Minerals Ltd
SFX.V	Silvore Fox Minerals Corp
SG.V	Sg Spirit Gold Inc
SGC.V	Sunridge Gold Corp.
SGE.V	Strategem Capital Corp
SGI.V	Sagres Energy Inc
SGM.V	Sutter Gold Mining Inc
SGN.V	Scorpio Gold Corp
SGP.V	Sienna Gold Inc.
SGS.V	Sea Green Capital Corp.
SGX.V	Sage Gold Inc
SGY.V	Surge Energy Inc.
SGZ.V	Sego Resources Inc
SH.V	Southern Hemisphere Mining Ltd
SHE.V	Shenul Capital Inc.
SHG.V	Shield Gold Inc.
SHH.V	Sonomax Hearing Healthcare Inc.
SHL.V	Spruce Ridge Resources Ltd.
SHY.V	Sharon Energy Ltd.
SIB.V	Sitebrand Inc
SIG.V	Sila Industrial Group Ltd
SIO.V	Sensio Technologies Inc
SIP.V	Sniper Resources Ltd Com
SIR.V	Serengeti Resources Inc.
SJR.A.V	Shaw Communications Inc. Cl A P
SK.V	Skyline Gold Corporation
SKE.V	Skeena Resources Limited
SKF.V	Skor Food Group Inc. The
SKK.V	Strikewell Energy Corp.
SKN.V	Skana Capital Corp.
SKO.V	Stream Oil And Gas Ltd
SKP.V	Strikepoint Gold Inc
SKW.V	Skywest Energy Corp
SKY.V	Stikine Gold Corporation
SKZ.V	Silver Lake Resources Inc
SLC.V	Serebra Learning Corporation
SLD.V	Solid Gold Resources Corp
SLG.V	Sterling Resources Ltd
SLI.V	St. Elias Mines Ltd.
SLM.V	Slater Mining Corp
SLQ.V	Streetlight Intelligence Inc
SLT.V	Solitaire Minerals Corp.
SLV.V	Stealth Ventures Ltd.
SLY.H.V	Shelby Ventures Inc.
SMB.V	Simba Energy Inc
SMD.V	Strategic Metals Ltd.
SME.V	Sama Res Inc
SMG.V	Sierra Madre Developements Inc
SMI.V	Saturn Minerals Inc.
SML.V	Stealth Minerals Limited
SMN.V	San Marco Resources Inc
SMV.H.V	Smc Ventures Inc Com Npv Cl'A'
SMY.V	Search Minerals Inc.
SMZ.V	Sinchao Metals Corp
SN.V	Sennen Resources Ltd.
SNA.V	Star Navigation Systems Group L
SND.V	Sandstorm Metals And Energy Ltd
SND.WT.V	Sandstorm Metals & Energy Ltd Wt Ex 23Dec2012
SNI.PR.A.V	Sonor Investments Ltd Pfd A
SNM.V	Shamaran Petroleum Corp
SNO.V	Snowfield Dev Corp
SNR.V	Senator Minerals Inc.
SNT.V	Sentinel Rock Oil Inc
SNV.V	Sonic Technology Solutions Inc
SOC.V	Sonora Gold & Silver Corp
SOG.V	Strategic Oil & Gas Ltd.
SOH.V	Soho Resources Corp.
SOI.V	Sirios Resources Inc.
SOL.V	Soltoro Ltd
SOP.V	Source Exploration Corp
SOV.V	Soldi Ventures Inc.
SPA.V	Spanish Mountain Gold Ltd
SPG.V	Stonepoint Global Brands Inc.
SPH.H.V	Sphere Resources Inc
SPI.V	Canadian Spirit Resources Inc.
SPP.V	Spot Coffee [Canada] Ltd
SPR.V	Supreme Resources Ltd
SPS.A.V	Sportscene Group Inc Cl A Mv
SPW.V	Sparrow Ventures Corp
SPX.V	Stellar Pacific Ventures Inc.
SPY.V	Sprylogics International Corp
SQA.V	Stina Resources Ltd.
SQD.V	Sqi Diagnostics Inc
SQI.V	Silver Quest Resources Ltd.
SRB.V	Solomon Resources Limited
SRD.V	Strait Gold Corporation
SRH.V	Stone Resources Limited
SRI.V	Sparton Resources Inc
SRL.V	Salazar Resources Limited
SRM.V	Shear Minerals Ltd
SRN.V	Suroco Energy Inc.
SRO.V	Section Rouge Media Inc.
SRR.V	Statesman Resources Ltd.
SRW.V	Solid Resources Ltd
SRX.V	Storm Resources Ltd
SSA.V	Spectra Inc
SSC.V	Smartcool Systems Inc.
SSE.V	Silver Spruce Resources Inc.
SSG.V	Sigma Industries Inc
SSL.V	Sandstorm Resources Ltd.
SSL.WT.V	Sandstorm Resource Ltd
SSL.WT.A.V	Sandstorm Resources Ltd. Wt A Ex19Oct2015
SSM.V	Sunset Cove Mining Inc
SSN.V	Stetson Oil And Gas Ltd
SSN.PR.A.V	STETSTON OIL & GA    S LTD
SSP.V	Sandspring Resources Ltd
SSR.V	Silver Shield Resources Corp
SSS.V	Stem Cell Therapeutics Corp.
SSU.V	Silver Sun Resource Corp
SSV.V	Southern Silver Exploration Cor
SSZ.V	Ssp Offshore Inc
STA.V	Sanatana Diamonds Inc
STC.V	Sangoma Technologies Corporatio
STG.V	Sustainable Energy Technologies
STH.V	Stelmine Canada Ltd
STK.V	Strike Minerals Inc
STL.V	Solutioninc Technologies Limite
STS.V	Stoneshield Capital Corp
STT.V	Semcan Inc
STX.H.V	Starrex Mining Corp Ltd.
SUB.V	Sub Capital Inc
SUI.V	Superior Mining International C
SUL.V	Sultan Minerals Inc.
SUP.V	Northern Superior Resources Inc
SUR.V	Southern Andes Energy Inc
SUS.V	Isg Capital Co
SUV.V	Star Uranium Corp
SVA.V	Sernova Corp.
SVG.V	Silver Grail Resources Ltd.
SVI.V	Storagevault Canada Inc
SVL.V	Silvercrest Mines Inc.
SVS.V	Solarvest Bioenergy Inc
SVT.V	Savant Explorations Ltd
SVX.V	Sino Vanadium Inc
SWD.V	Sunward Resources Ltd
SWN.V	Selwyn Resources Ltd
SWR.V	Swift Resources Inc
SWX.V	Shear Wind Inc.
SXG.V	Samex Mining Corp.
SXL.V	Slam Exploration Ltd
SXN.V	Saxon Oil Company Ltd
SXR.V	SGX Resources Inc
SYD.V	Synodon Inc.
SYH.V	Skyharbour Resources Ltd.
SYI.V	Silvermet Inc
SYL.V	Symax Lift [Holding] Co. Ltd. [
SYN.V	Synchronica Plc
SYR.H.V	Sky Ridge Resources Ltd
SYS.V	Sona Resources Corp
SYZ.V	Sylogist Ltd.
SZZ.H.V	Sereno Capital Corporation
TAB.U.V	Touchstone Exploration Inc.
TAE.V	Transamerican Energy Inc
TAK.V	Taku Gold Corp
TAM.V	Tamerlane Ventures Inc.
TAO.V	Tag Oil Ltd.
TAO.WT.V	Tag Oil Ltd Wts
TAS.V	Terra Ventures Inc.
TAT.V	Tatmar Ventures Inc.
TAU.V	Tintinagold Resources Inc
TAW.V	Tawsho Mining Inc
TBD.V	Thunderbird Energy Corporation
TBG.V	Terrabiogen Technologies Inc
TBR.V	Timberline Resources Corporatio
TBZ.V	Tonbridge Power Inc.
TCB.V	Tribune Minerals Corp
TCC.V	Tarsis Capital Corp
TCF.V	Infinity Alliance Ventures Inc
TCR.V	Torch River Resources Ltd.
TDC.V	Tyhee Development Corp.
TDR.H.V	Tudor Corporation Ltd
TDW.V	Touchdown Capital Inc
TEA.V	Tearlach Resources Limited
TEG.H.V	Allyn Resources Inc
TEN.V	Terraco Gold Corp.
TER.V	Terrex Energy Inc
TEX.A.V	Texalta Petroleum Ltd. Cl A
TFA.A.V	Trafina Energy Ltd. Cl A
TFR.V	Terra Firma Resources Inc.
TGC.V	Terra Nova Minerals Inc.
TGE.V	Tg World Energy Corp.
TGK.V	Trio Gold Corp
TGR.V	Tiger International Resources I
TGX.V	True North Gems Inc.
THC.V	Thelon Capital Ltd
THG.V	Threegold Resources Inc
THH.V	Theia Resources Ltd
THM.V	Thunder Mountain Gold Inc
THX.V	Thor Exploration Ltd Npl
TIA.V	Triangle Industries Ltd.
TIC.V	Titanium Corporation Inc.
TII.V	Terra Firma Capital Corporation
TIP.V	Tyner Resources Ltd
TIX.V	Tiex Inc.
TJ.V	Tad Mineral Exploration Inc
TJT.V	Trijet Mining Corp
TK.V	Tinka Resources Limited
TKK.V	Takara Resources Inc
TLA.V	Titan Logix Corp
TLL.H.V	Tilting Cap Corporation Com Npv
TLR.V	Teslin River Resources Corp
TLT.V	Theralase Technologies Inc
TM.V	Tumi Resources Limited
TMD.V	Titan Medical Inc
TMD.WT.V	Tital Medical Inc Wts
TME.V	Temex Resources Corp.
TMG.V	Thermal Energy International In
TMM.V	Timmins Gold Corp.
TMN.V	Truecontext Mobile Sol Corp
TMP.PR..V	TRIUMPH VENTURES CORP.
TMT.H.V	T M T Res Inc
TNA.V	Evergreen Gaming Corporation
TNC.V	Tio Networks Corp
TNG.V	Transgaming Inc
TNM.V	Trillium North Minerals Ltd
TNO.V	Terreno Resources Corp
TNR.V	Tnr Gold Corp.
TOC.A.V	Torquay Oil Corp Class A
TOC.B.V	Torquay Oil Corp Class B
TOE.V	Tri Origin Exploration Ltd.
TOL.V	Trioil Resources Ltd
TPA.H.V	Tapango Resources Ltd
TPI.V	Tenth Power Tech Corp
TPN.V	Taipan Resources Inc
TPO.V	Triangle Petroleum Corporation
TQE.V	Torque Energy Inc.
TQY.V	Tanqueray Resources Ltd
TR.DB.A.V	Temple Real Estate Investment Tr
TR.DB.B.V	Temple Real Estate Investment Tr
TR.DB.S.V	Temple Real Estate Investment Tr
TR.UN.V	Temple Real Estate Com Npv
TRA.V	Teras Resources Inc.
TRB.V	Tribute Resources Inc
TRC.V	Teryl Resources Corp.
TRG.V	Trigen Resources Inc
TRM.V	Trueclaim Exploration Inc
TRN.V	Trincan Capital Corp
TRO.V	Taranis Resources Inc.
TRR.V	Trelawney Resources Inc
TRS.V	Tres-Or Resources Ltd.
TRT.V	Trinorth Capital Inc
TRU.V	Trius Investments Inc
TRX.WT.V	Terrane Metals Corp. Wt Ex 21Ju
TRX.WT.A.V	Terrane Metals Corp Wt A Ex 16Ap
TSD.V	Tsodilo Resources Limited
TSG.V	Tristar Gold Inc.
TSM.V	Tasman Metals Ltd
TSP.V	Titan Star Properties Inc
TSQ.V	Tosca Mining Corp
TSU.V	Transeuro Energy Corp.
TTA.V	Titan Trading Analytics Inc.
TTI.V	Transglobe Internet And Telecom
TTQ.V	Ttm Resources Inc.
TTS.V	Tintina Mines Ltd
TTT.V	Times Telecominc
TTZ.V	Total Telcom Inc.
TU.V	Tigris Uranium Corp
TUE.V	Titan Uranium Inc.
TUF.V	Honey Badger Exploration Inc
TUO.V	Teuton Resources Corp.
TUS.V	Tuscany Energy Ltd
TVC.V	Tournigan Energy Ltd
TVE.V	Tamarack Valley Energy Ltd
TVL.V	Traverse Energy Ltd
TVN.V	Troon Ventures Ltd
TVR.V	Tri-River Ventures Inc
TWD.V	Trade Winds Ventures Inc
TWO.V	Twoco Petroleums Ltd.
TWR.V	Tower Energy Ltd.
TWY.PR..V	Twyford Ventures Inc.
TXR.V	Terrax Minerals Inc
TXS.V	Texada Software Inc
TXX.V	Tirex Resources Ltd
TYE.V	Troymet Exploration Corp
TYP.V	Typhoon Explor
TZM.V	Tanzania Minerals Corp Com
UAV.V	Universal Wing Technologies Inc
UAX.V	Athabasca Uranium Inc.
UBN.V	Urban Communications Inc.
UBR.V	Uranium Bay Resources Inc
UBS.V	Unique Broadband Systems Inc.
UC.V	Uc Resources Ltd.
UCC.V	Upper Canada Gold Corp
UCM.V	Tech Solutions Capital Corp
UCU.V	Ucore Uranium Inc
UFC.V	Urbanfund Corp.
UGD.V	Unigold Inc.
UHO.V	United Hunter Oil And Gas Corp
ULI.V	Ulstra Lithium Inc
ULU.V	Ultra Uranium Corp
UNR.V	Uranium North Resources Corp
UNX.V	Universal Power Corp
URA.V	Anglo-Canadian Uranium Corp.
URC.V	Uracan Resources Ltd
URO.V	Urodynamix Technologies Ltd.
URP.V	United Reef Limited
URS.V	Urastar Energy Inc
URX.V	Unitech Energy Resources Inc
US.V	Usa Video Interactive Crp
USA.V	U. S. Silver Corporation
USA.WT.V	U.S. Silver Corp
USS.V	Uniserve Communications Corpora
UTY.V	Unity Energy Corp.
UUC.V	United Uranium Corp
UVI.V	Unilens Vision Inc
UVN.V	Uravan Minerals Inc.
UVR.V	Strategic Resources Inc
UWE.V	U3O8 Corp.
UZZ.V	United Protection Security Grou
V.V	Valucap Investments Inc.
VAE.V	Virginia Energy Resources Inc [
VAL.V	Valgold Resources Ltd.
VAN.V	Vangold Resources Ltd.
VAV.V	Venga Aerospace Systems Inc.
VAX.V	Vantex Resources Ltd
VCA.V	Invicta Energy Corp
VCI.V	Vitreous Glass Inc.
VCV.V	Vatic Ventures Corp
VDO.V	Nevado Venture Cap Corp
VDR.V	Vendome Capital Ii Corp
VEL.V	Vanoil Energy Ltd.
VER.V	Vecta Energy Corporation
VFI.PR..V	VERDANT FINANCIAL PARTNERS I IN
VFX.V	Virtutone Networks Inc
VGC.V	Viking Gold Exploration Inc.
VGD.V	Visible Gold Mines Inc
VGL.V	Vigil Health Solutions Inc.
VGM.V	Virgin Metals Inc
VGN.V	Greencastle Resources Ltd.
VHB.V	Victhom Human Bionics Inc
VHV.V	Valley High Ventures Ltd.
VIO.V	Vior Inc. [Societe D'Exploratio
VIT.V	Victoria Gold Corp
VLE.V	Valeura Energy Inc.
VLR.H.V	Valor Ventures Inc
VMS.V	Vms Ventures Inc.
VMY.H.V	Voice Mobility Intl Inc
VOL.V	Volcanic Capital Corp
VPI.V	Vitality Products Inc.
VPO.H.V	Valparaiso Energy Inc
VPR.V	Viper Gold Ltd
VPT.V	Ventripoint Diagnostics Ltd
VPY.V	Versapay Corp
VQS.V	Viq Solutions Inc.
VR.V	Victory Resources Corporation
VRD.V	Viridis Energy Inc
VRI.H.V	Vr Interactive Corp
VRS.V	Verisante Technology Inc
VRW.V	Vrx Worldwide Inc
VRZ.V	Veraz Petroleum Ltd
VSI.V	Vendtek Systems Inc
VSR.V	Vanstar Mining Resources Inc [T
VST.V	Vast Exploration Inc.
VST.WT.V	Vast Exploration Inc. Wt5Jun11
VTI.V	Valdor Technology International
VTT.V	Vendetta Mining Corp Com Npv
VU.V	Virtual Universe Corporation
VUL.V	Vulcan Minerals Inc
VUR.V	Verbina Resources Inc
VV.V	Versatile Systems Inc
VVC.V	Vvc Exploration Corporation
VVI.V	Valencia Ventues Inc
VVL.PR..V	VLM VENTURES LTD [TIER2]
VYC.PR..V	VANITY CAPITAL INC
VZX.V	Vuzix Corp
VZX.WT.V	Vuzix Corp
WAF.V	Wavefire.Com Inc
WAN.V	Wanted Technologies Corporation
WAR.V	War Eagle Mining Co. Inc.
WAT.V	Waterloo Resources Ltd
WBE.V	Westbond Enterprises Corporatio
WCB.V	Wcb Resources Ltd
WCT.V	Wood Composite Technologies Inc
WCU.V	Westcan Uranium Corp.
WCX.V	Williams Creek Explorations Lim
WDG.V	99 Capital Corporation
WEB.V	Westbridge Energy Corp
WEE.V	Wavefront Energy And Environmen
WEL.V	Wildcat Exploration Ltd.
WEN.V	Warrior Energy N.V.
WER.V	Weststar Resources Corp
WEX.V	Win-Eldrich Mines Limited
WF.PR..V	WEIFEI CAPITAL INC  COM
WFG.V	Waterfront Capital Corporation
WGF.V	Wescan Goldfields Inc.
WGX.H.V	Whistler Gold Exploration Inc.
WHC.V	Work Horse Cap & Strategic Acq
WHY.V	West High Yield [W.H.Y.] Resour
WIL.PR..V	WILTON RESOURCES INC
WKM.V	West Kirkland Mining Inc
WLV.V	Wolverine Minerals Corp
WML.V	Wealth Minerals Ltd.
WMR.V	Westminster Resources Ltd
WMT.V	West Mountain Cap Corp
WND.V	Western Wind Energy Corp
WOD.PR..V	WODEN VENTURE CAPITAL CORP
WOF.V	Woulfe Mining Corp
WON.PR..V	HARVEST ONE CAPITAL INC. [TIER2
WOO.V	Woodruff Capital Management Inc
WP.V	Western Pacific Trust Company
WPC.V	World Famous Pizza Company Ltd
WPP.V	Western Plains Petroleum Ltd [T
WPQ.V	Wpc Resources Inc
WPR.V	White Pine Resources Inc
WPX.V	Western Potash Corp
WRA.V	Windarra Minerals Ltd
WRG.V	Western Energy Services Corp
WRI.V	Waseco Resources Inc
WRP.V	Western Pacific Resources Corp
WRS.H.V	Woodrose Corporation
WRY.V	Western Troy Cap Res Inc
WS.V	Wildcat Silver Corp
WSC.V	West Street Capital Corp.
WSE.V	Wellstar Energy Corp
WSG.V	Wesgold Minerals Inc Com
WSR.V	Windstorm Resources Inc.
WST.V	Westridge Resources Inc
WSX.V	Wild Stream Exploration Inc. [T
WTA.A.V	Winalta Inc. Cl A
WTC.V	White Tiger Mining Corp
WTR.V	Westcore Energy Ltd
WU.V	White Canyon Uranium Limited
WUC.V	Western Uranium Corporation
WUF.V	Darford Intl Inc
WV.H.V	Windamere Ventures Ltd
WVR.V	Wind River Energy Corp
WX.V	Wrangler West Energy Corp. [Tie
WYM.V	Waymar Resources Ltd.
WZR.V	Westernzagros Resources Ltd
XAG.V	Xtierra Inc
XCP.V	Coopers Park Corporation
XCT.V	Cell-Loc Location Technologies
XDM.V	Xentel Dm Incorporated
XDS.V	Xianburg Data Systems Canada Corporation
XE.V	Xemplar Energy Corp.
XEA.H.V	Axea Capital Corp
XEL.V	Xcite Energy Limited
XI.V	Exclamation Investments Corpora
XL.V	Xxl Energy Corp
XME.V	Xmet Inc
XOP.V	Canadian Overseas Petroleum Lim
XOP.R.V	Canadian Overseass Pete Ltd
XPL.V	Canadian Energy Exploration Inc
XRM.V	Xrm Global Inc.
XSC.UN.V	Xs Cargo Income Fund
XT.V	X-Terra Resources Corporation
XX.V	Avante Logixx Inc
XYL.V	Chudleigh Ventures Inc
YCC.V	Yaletown Capital Corp
YEL.V	Macusani Yellowcake Inc.
YGR.V	Yangarra Resources Ltd
YL.V	Yalian Steel Corporation
YLL.V	Yale Resources Ltd.
YMI.V	Yellowhead Mining Inc
YO.V	Yoho Resources Inc.
YOO.V	Yangaroo Inc
YTC.PR..V	YUNTONE CAPITAL CORP
YVI.PR..V	YORKTON VENTURES INC COM NPV
Z.V	Stronghold Met
ZAO.V	Zaio Corporation
ZAP.H.V	ZZZ Capital Corp
ZC.V	Zimtu Capital Corp
ZCC.V	Zena Mining Corp
ZED.V	Zedi Inc
ZEN.V	Zenyatta Ventures Ltd
ZEX.V	Zodiac Exploration Inc
ZGG.V	Z-Gold Exploration Inc
ZIM.V	Zinco Mining Corp.
ZIP.H.V	Ziplocal Inc Com Npv
ZKL.V	China Keli Electric Company Ltd
ZMD.V	Zoommed Inc.
ZMR.H.V	Zaruma Res Inc
ZMS.V	Zecotek Medical Systems Inc.
ZN.V	Zinccorp Resources Inc
ZNN.V	Zenn Motor Company Inc.
ZNR.V	Zone Resources Inc
ZTE.V	Ztest Electronics Inc
ZUM.V	Zoomermedia Limited
ZUN.V	Zungui Haixi Corp
