Symbol	Description
SJEJ.IDX	S&P Japan Eco [JPY]
SJGA.IDX	Janney Global Water Index
SJGE.IDX	Janney Global Water Index [EURO]
SJPA.IDX	S&P Japan 500
SJPB.IDX	S&P Japan Mid Cap 100
SJPC.IDX	S&P Japan Small Cap 250 Index
SJPD.IDX	S&P TOPIX YEN
SJPE.IDX	S&P JES100
SJRI.IDX	S&P Japan Regional Index-Tokai
SJTA.IDX	Janney Water Tech
SJTE.IDX	Janney Water Tech [EURO]
SJTR.IDX	S&P 500 Semiconductors & Semiconductor Equipment
SJWA.IDX	Janney Water Works
SJWE.IDX	Janney Water Works [EURO]
SKTR.IDX	S&P 500 Materials [TR]
SLAC.IDX	S&P LAC40 [US$] [EURO] [NetTR]
SLCG.IDX	Wisdom Tree Large Cap Growth Index
SLCN.IDX	S&P US Carbon Efficient Index U.S. Carbci Index
SLCT.IDX	S&P U.S. Carbon Efficient Index [TR]
SLCU.IDX	S&P U.S. Carbon Efficient Index [NetTR]
SLEE.IDX	S&P GSCI Light Energy EUR Index
SLER.IDX	S&P GSCI Light Energy EUR Index ER
SLEW.IDX	S&P 600 Smallcap Equal Weighted Index
SLPE.IDX	Global Listed Private Equity Index
SLPX.IDX	Cushing 30 MLP Index USD Price Return
SLQR.IDX	S&P  500 Low Quality Rankings
SLRT.IDX	S&P GSCI Light Energy EUR Index TR
SLUN.IDX	S&P 500 2x Leverage Daily Index
SLUT.IDX	S&P 500 Gold Hedged Index
SLV.IDX	Silver Index
SMIS.IDX	RBS Emerging Market Infrastructure Strategy Inde
SML.IDX	S&P Small Caps 600 Index
SMPR.IDX	Goldman Sachs BRICs Nifty 50 Emerging Markets In
SMRW.IDX	Revenue Shares MidCap Fund
SMSS.IDX	Morgan Stanley Smart Money Equity Index [TR]
SMTA.IDX	IQ Taiwan Small Cap Index PALCE HOLDER
SMTI.IDX	Goldman Sachs BRICs Nifty 50 Emerging Markets In
SMTR.IDX	S&P GSCI All Metals Index Total Return
SMXT.IDX	DWS Mega Trends Index [NetTRw/fees]
SN0G.IDX	S-Net ITG Agriculture Index
SN0H.IDX	S-Net ITG Agriculture Index [EURO]
SN0I.IDX	S-Net ITG Agriculture Index [NetTR]
SN1J.IDX	S-Net ITG Agriculture Index [EURO] [NetTR]
SNAC.IDX	Alpha Shares China All Cap Index
SNCE.IDX	Next 11 Core 5 Index
SNCH.IDX	Next 11 Core 8 Index
SNCT.IDX	Next 11 Core 8 Index [TR]
SNEI.IDX	S&P Global Nuclear Energy Index [EURO]
SNER.IDX	S&P GSCI Non-Energy EUR IndexER
SNEU.IDX	S&P Global Nuclear Energy Index
SNIE.IDX	S-Network Global Nuclear Index [EURO]
SNIU.IDX	S-Network Global Nuclear Index
SNNE.IDX	S&P Global Infrastructure Index [EURO] [NetTR]
SNNT.IDX	S&P Global Infrastructure Index [NetTR]
SNPS.IDX	MPF/Noble Professional Services Index
SNPT.IDX	MPF/Noble Professional Services Index [TotalRetu
SNRE.IDX	S&P Global Natural Resources Index [EURO]
SNRT.IDX	S&P GSCI Non-Energy EUR Index TR
SNRU.IDX	S&P Global Natural Resources Index
SNTE.IDX	Next 11 Core 5 Index [TR]
SNUI.IDX	S&P GSCI Non-Energy EUR Index
SOBC.IDX	SGI-Orbeo Carbon Credit Index [EUR-TotalReturn]
SOCC.IDX	SGI-Orbeo Carbon Credit Index [USD-TotalReturn]
SOTR.IDX	S&P 500 Media [TR]
SP500.IDX	S&P 500
SPAA.IDX	SGI Pan Africa Index [NetTR] Panri Indexet
SPAB.IDX	SGI Pan Africa Index [EURO] [NetTR]
SPAC.IDX	SGI Pan Africa Index
SPAD.IDX	S&P GSCI Palladium Index
SPEE.IDX	S&P Listed Private Equity Index [EURO]
SPER.IDX	S&P GSCI Palladium Index Excess Return
SPEY.IDX	S&P Listed Private Equity Index
SPIN.IDX	S&P GSCI Platinum Index
SPIR.IDX	S&P GSCI Platinum Index Excess Return
SPLR.IDX	S&P GSCI Platinum Index Total Return
SPMIB.IDX	FTSE/MIB 40
SPPR.IDX	S&P International Preferred Stock Index
SPRL.IDX	SGI Premium List [NetTR]
SPRT.IDX	S&P GSCI Palladium Index Total Return
SPSE.IDX	S&P Custom/Primasia Semi 50 Index
SPSI.IDX	PIMCO SPTR Master Index RT
SPSU.IDX	S&P COMPOSITE 1500 INDEX
SPSW.IDX	S&P Custom/Primasia Semi 50 Index [TWD]
SPSX.IDX	PIMCOTRAKRS IndexRT
SPTR.IDX	Next 11 Pakistan Index [TotalReturn] [TR]
SPUS.IDX	S&P  Global Ex-U.S. Property [US Dollar]
SPX.IDX	S&P 500 INDEX
SPXT.IDX	S&P 500 [TR]
SQIN.IDX	Credit Suisse Industrial Metals Equity Total Ret
SQNG.IDX	Credit Suisse Natural Gas Equity Total Return In
SQPM.IDX	Credit Suisse Precious Metals Equity Total Retur
SQPT.IDX	Credit Suisse Petroleum Equity Total Return Inde
SQTR.IDX	S&P 500 Software & Services [TR]
SQY.IDX	AMEX FRO SETTLEMENT SPY
SRER.IDX	S&P Indian Rupee Price Return Index
SRFF.IDX	SGI Fed Funds Index
SRIC.IDX	S&P BRIC 40 Index [NetTR]
SRIE.IDX	S&P BRIC 40 Index [EURO] [NetTR]
SRLI.IDX	Robb Report Global Luxury Index
SRMP.IDX	Cohen & Steers US Realty Majors Portfolio [TR]
SRPR.IDX	S&P Global REIT [USD]
SRTR.IDX	S&P 500 Real Estate [TR]
SRUE.IDX	S&P Russia 10 Index [EURO]
SRUP.IDX	S&P 500 High Quality Rankings Index
SRUU.IDX	S&P Russia 10 Index
SRVA.IDX	Rogers Energy Producers Index [EURO]
SRVB.IDX	Rogers Metals Producers Index [EURO]
SRVC.IDX	Rogers Agricultural Producers Index [EURO]
SRVD.IDX	Rogers Energy Producers Index
SRVE.IDX	Rogers Metals Producers Index
SRVF.IDX	Rogers Agricultural Producers Index
SRVG.IDX	Rogers Producers Index
SRVH.IDX	Rogers Producers US Extra Liquid Index
SRVI.IDX	Rogers Producers Index [EURO]
SRVJ.IDX	Rogers Producers US Extra Liquid Index [EURO]
SRWI.IDX	Revenue Shares Large Cap Fund
SS1E.IDX	S&P 500 EQUAL WEIGHTED Materials [Sector]
SS1J.IDX	S&P 500 EQUAL WEIGHTED Energy [Sector]
SS2E.IDX	S&P 500 EQUAL WEIGHTED Consumer Discretionary [S
SS2J.IDX	S&P 500 EQUAL WEIGHTED Industrials [Sector]
SS3E.IDX	S&P 500 EQUAL WEIGHTED HealthCare [Sector]
SS3J.IDX	S&P 500 EQUAL WEIGHTED Consumer Staples [Sector]
SS4E.IDX	S&P 500 EQUAL WEIGHTED Information Technology [S
SS4J.IDX	S&P 500 EQUAL WEIGHTED Financials [Sector]
SS5E.IDX	S&P 500 EQUAL WEIGHTED Utilities [Sector]
SS5J.IDX	S&P 500 EQUAL WEIGHTED Telecommunication Service
SSAE.IDX	S&P Southeast Asia 40 Index [EURO]
SSAI.IDX	S&P Southeast Asia 40 Index [EURO] [NetTR]
SSAU.IDX	S&P Southeast Asia 40 Index
SSAX.IDX	S&P Asia50
SSBE.IDX	S&P BRIC 40 Index [EURO]
SSBR.IDX	S&P BRIC 40 Index
SSCA.IDX	S&P Asia Pacific Emerging BMI [USDollar]
SSCB.IDX	S&P Mid-East and Africa BMI [USDollar]
SSCC.IDX	Schwab Smallcap Index
SSCE.IDX	S&P /Citigroup BMI EPAC Index
SSCH.IDX	S&P China BMI [USDollar]
SSCI.IDX	IQ Canada SmallCap
SSCK.IDX	S&P EM BMI [USDollar]
SSCL.IDX	S&P Latin America BMI [USDollar]
SSCM.IDX	Schwab 1000 Index
SSCP.IDX	S&P /Citigroup BMI Asia Pacific Index
SSCQ.IDX	S&P European Emerging BMI [CAPPED] [USDollar]
SSCS.IDX	S&P Developed Ex US Under USD 2 Billion [USDolla
SSCU.IDX	S&P /Citigroup BMI Europe Index
SSCW.IDX	S&P Developed Ex-U.S.BMI [USDollar]
SSDI.IDX	S&P 500 Dividend Index
SSEC.IDX	Shanghai Composite
SSEN.IDX	SGI Global Senior [NetTR]
SSER.IDX	SPECTRUM-Long/Short 8% Index ER [NEWVA]
SSEW.IDX	S&P GSCI Select Equal Weight Index Spot
SSFA.IDX	Credit Suisse Family Index
SSFB.IDX	SGI Double Short Bund Index
SSFE.IDX	Credit Suisse Family Index [EUR] [Price Return]
SSFP.IDX	Credit Suisse Family Index [USD] [Price Return]
SSFT.IDX	Credit Suisse Family Index [CHF] [Price Return]
SSFU.IDX	Credit Suisse Family Index EUR
SSGA.IDX	SGI Global Agriculture
SSGB.IDX	S&P GSCI Biofuel Index
SSGC.IDX	S&P GSCI Enhanced Capped Index
SSGD.IDX	S&P GLOBAL1200-Consumer Discretionary [Sector]
SSGE.IDX	S&P GLOBAL1200-Energy [Sector]
SSGF.IDX	S&P GLOBAL1200-Financials [Sector]
SSGG.IDX	SGI Global Generics Index [EURO] [NetTR]
SSGH.IDX	S&P GLOBAL1200-HealthCare [Sector]
SSGI.IDX	S&P GLOBAL1200-Information Technology [Sector]
SSGL.IDX	S&P GLOBAL1200
SSGM.IDX	S&P GLOBAL1200-Materials [Sector]
SSGN.IDX	S&P GLOBAL1200-Industrials [Sector]
SSGO.IDX	S&P GSCI E27 WTI Index
SSGP.IDX	S&P GSCI Enhanced Capped Index Excess Return
SSGR.IDX	S&P GSCI Enhanced Capped Index Total Return
SSGS.IDX	S&P GLOBAL1200-Consumer Staples [Sector]
SSGT.IDX	S&P GLOBAL1200-Telecommunication Services [Secto
SSGU.IDX	S&P GLOBAL1200-Utilities [Sector]
SSGX.IDX	S&P GSCI E27WTI Index Excess Return
SSGZ.IDX	S&P GSCI E27WTI Index Total Return
SSHE.IDX	S&P Europe 350 Shariah Index
SSHF.IDX	Credit Suisse Family Index CHF
SSHJ.IDX	S&P Japan 500 Shariah Index
SSHX.IDX	S&P 500 Shariah Index
SSIA.IDX	Credit Suisse Social Awareness Index
SSIB.IDX	S&P GSCI Softs Index Excess Return
SSIC.IDX	S&P GSCI Softs Index Total Return
SSIP.IDX	S&P DFI Index Excess Return
SSIS.IDX	S&P DFI Index
SSIT.IDX	S&P DFI Index Total Return
SSKE.IDX	Credit Suisse Nordics Index Sek
SSKP.IDX	Credit Suisse Nordics Price Index  Sek
SSLF.IDX	S&P Select Frontier Index
SSLS.IDX	S&P Custom/BNP Paribas-SPECTRUM [GRIPTEST]
SSMI.IDX	Swiss Market
SSNI.IDX	SGI Global Nanotechnology Index [NetTR]
SSPA.IDX	S&P ADR Index
SSPE.IDX	S&P EUROPE 350
SSPF.IDX	S&P EUROPE 350 - Financials [Sector]
SSPI.IDX	S&P EUROPE 350 - Information Technology [Sector]
SSPL.IDX	S&P 500Telecom&IT
SSPN.IDX	S&P 500Energy[Sector]
SSPR.IDX	S&P 500 O - Strip Index
SSPS.IDX	S&P 500Financials[Sector]
SSPT.IDX	S&P EUROPE 350 - Telecommunication Services [Sec
SSPU.IDX	S&P EURO
SSRF.IDX	S&P Preferred Stock Index
SSRW.IDX	Revenue Shares Small Cap Fund
SSTR.IDX	SPECTRUM-Long/Short 8% Index TR [NEWVA]
SSTU.IDX	S&P 500 EQUAL WEIGHTED Utilities & Telecommunica
SSUC.IDX	S&P GSCI Capped Component 35/20 Index
SSUP.IDX	S&P GSCI Capped Component 35/20 Index Excess Ret
SSUT.IDX	S&P GSCI Capped Component 35/20 Index Total Retu
SSWP.IDX	S&P GSCI Select Equal Weight Index Er
SSWT.IDX	Credit Suisse Water Index
SSXP.IDX	Credit Suisse Social Awareness Index [Price]
SSXT.IDX	DWS Swi X Index [NetTRw/fees]
STCE.IDX	S&P Global Clean Energy Index [EURO]
STCL.IDX	S&P Global Clean Energy Index
STDA.IDX	S&P Target Date Retirement Income Index
STDB.IDX	S&P Target Date 2010 Index
STDC.IDX	S&P Target Date 2015 Index
STDD.IDX	S&P Target Date 2020 Index
STDE.IDX	S&P Target Date 2025 Index
STDF.IDX	S&P Target Date 2030 Index
STDG.IDX	S&P Target Date 2035 Index
STDH.IDX	S&P Target Date 2040 Index
STDI.IDX	S&P Target Date 2045 Index
STFE.IDX	S&P Global Timber and Forestry Index [EURO]
STFU.IDX	S&P Global Timber and Forestry Index
STI.IDX	Straits Times - Singapore
STIC.IDX	S&P CTI Total Return USD
STIF.IDX	S&P Global Infrastructure Index [EURO]
STIL.IDX	SGI Smart WTI Long Invest Index [NEWVA]
STIR.IDX	S&P Global Infrastructure Index
STIS.IDX	S&P Commodity Trends Indicator
STMP.IDX	Tortoise MLP Index
STOXX.IDX	DJ Stoxx 50 Index Euro
STRA.IDX	S&P Target Risk Aggressive Index
STRB.IDX	S&P Target Risk Moderate Index
STRC.IDX	S&P Target Risk Growth Index
STRD.IDX	S&P Target Risk Conservative Index
STRL.IDX	S&P LAC40 [US$] [NetTR]
STRN.IDX	S&P 500 [NetTR]
STRP.IDX	Credit Suisse Water Index [Usd] Price
STRS.IDX	S&P 500 TR Short
STRT.IDX	S&P 500 Telecommunication Services [TR]
STRU.IDX	S&P 500 Household & Personal Products [TR]
STSI.IDX	SGI Smart WTI Short Invest Index [NEWVA]
STSU.IDX	S&P TOP IX150 Shariah [USD]
STSY.IDX	S&P TOP IX150 Shariah
STTR.IDX	S&P 500 Technology Hardware & Equipment [TR]
SUCD.IDX	S&P Select Sector Capped 20% Consumer Discretion
SUCS.IDX	S&P Select Sector Capped 20% Consumer Staples In
SUEP.IDX	S&P Select Sector Capped 20% Energy Index Net TR
SUFP.IDX	S&P Select Sector Capped 20% Financials Index Ne
SUHC.IDX	S&P Select Sector Capped 20% HealthCare Index Ne
SUIP.IDX	S&P Select Sector Capped 20% Industrials Index N
SUJP.IDX	S&P Mitsubishi Corporate Group Index
SUKP.IDX	S&P United Kingdom [PDS]
SUKS.IDX	S&P United Kingdom [USD]
SUMI.IDX	S&P Select Sector Capped 20% Materials Index Net
SUNI.IDX	MAC GLOBAL SOLAR INDEX
SUPI.IDX	S&P Select Sector Capped 20% Utilities Index Net
SURI.IDX	S&P /Citigroup BMI REIT SUS Index
SUTP.IDX	S&P Select Sector Capped 20% Technology Index Ne
SVMI.IDX	Citi Asian Value & Momentum [K] Index
SVTR.IDX	Next 11 Vietnam [TotalReturn] Index
SVUS.IDX	Credit Suisse US Value Index
SW0A.IDX	S&P /Citigroup BMI World Marine Index
SW0B.IDX	S&P Developed Ex-U.S.BMI [Capped] Energy
SW0C.IDX	S&P Developed Ex-U.S.BMI [Capped] Materials
SW0D.IDX	S&P Developed Ex-U.S.BMI [Capped] Industrials
SW0E.IDX	S&P Developed Ex-U.S.BMI [Capped] Consumer Discr
SW0F.IDX	S&P Developed Ex-U.S.BMI [Capped] Consumer Stapl
SW0G.IDX	S&P Developed Ex-U.S.BMI [Capped] HealthCare
SW0H.IDX	S&P Developed Ex-U.S.BMI [Capped] Financials
SW0I.IDX	S&P Developed Ex-U.S.BMI [Capped] Information Te
SW1A.IDX	S&P Developed Ex-U.S.BMI [Capped] Utilities
SW1B.IDX	S&P Developed Ex-U.S.Cap Range Companies Between
SW1C.IDX	S&P Emerging Under USD 2 Billion
SW1J.IDX	S&P Developed Ex-U.S.BMI [Capped] Telecommunicat
SWCH.IDX	Credit Suisse Water Index  [Chf]
SWCT.IDX	S&P World Commodity Index Total Return World Com
SWDI.IDX	VTL Navellier Revenue Weighted Index
SWDR.IDX	VTL Revenue Weighted ADR Index
SWER.IDX	S&P World Commodity Index Excess Return
SWET.IDX	Credit Suisse Water Index [Euro]
SWFI.IDX	Revenue Shares Large Cap Fund Financials [Sector
SWIB.IDX	SGI Wise Bottom
SWIT.IDX	SGI Wise Top
SWML.IDX	Wachovia MLP Index
SWSP.IDX	S&P World Commodity Index
SWTD.IDX	IPOX Global 30 Developed Markets [EURO] [P]
SWTE.IDX	Wisdom Tree Earnings 500 Index
SWTI.IDX	Revenue Shares Large Cap Fund Information Techno
SWTM.IDX	Wisdom Tree Mid Cap Earnings Index
SWTS.IDX	Wisdom Tree Small Cap Earnings Index
SWTT.IDX	Wisdom Tree Earnings Index
SWTV.IDX	Wisdom Tree Large Cap Value Index
SWUB.IDX	SGI Wise US Bottom
SWUL.IDX	SGI Wise US Long/Short [NEWVA]
SWUT.IDX	SGI WISE US Top
SXTR.IDX	S&P 500 Utilities [Industry Group] [TR]
SYTR.IDX	S&P 500 Transportation [Industry Group] [TR]
SZTR.IDX	S&P 500 Retailing [Industry Group] [TR]
TA100.IDX	TA 100 - Israel
TACK.IDX	AMEX TICK
TACX.IDX	AMEX TRIN
TBA.IDX	AMEX FRO SETTLEMENT IDX GOOG
TBO.IDX	AMEX TOBACCO INDEX SETTLEMENT
TEN.IDX	10 YR US TREASURY
TICK.IDX	NYSE Issues Up/Down Ratio
TICX.IDX	NYSE TICK
TIKI.IDX	DIJA Issues Up/Down Ratio
TIKX.IDX	DOW TICK
TLG.IDX	AMEX FRO SETTLEMENT GS
TNX.IDX	10-YEAR TREASURY NOTE
TNY.IDX	ISE-CCM NANOTECHNOLOGY INDEX
TOB.IDX	AMEX Tobacco Index
TOP.IDX	AMEX Eurotop 100 Index
TPN.IDX	Ten Cos Bridges Basket Value Index
TQCK.IDX	NASD TICK
TQCX.IDX	NASD TRIN
TRA.IDX	Nasdaq Transportation
TRIA.IDX	AMEX TRIN
TRIN.IDX	NYSE Short Term Trade Index
TRIQ.IDX	NASD TRIN
TSB.IDX	AMEX FRO SETTLEMENT IDX IBM
TSE.IDX	TSX 60 INDEX
TSV.IDX	TSX VENTURE
TSX.IDX	TSX COMPOSITE INDEX
TXX.IDX	CBOE TECHNOLOGY INDEX
TYX.IDX	30-YEAR TREASURY BOND
UNCA.IDX	AMEX UNCHANGED
UNCD.IDX	OTC UNCHANGED
UNCE.IDX	ETFS  Unchanged Stocks
UNCN.IDX	NYSE Unchanged Volume
UNCQ.IDX	NASD UNCHANGED
UOI.IDX	US OIL IOPV
UTY.IDX	Phlx Utility Index
UUO.IDX	The Select Utility Index
UVCA.IDX	AMEX UNCHANGED VOLUME
UVCD.IDX	OTC UNCHANGED VOLUME
UVCE.IDX	ETFS  Unchanged Volume
UVCN.IDX	NYSE UNCHANGED VOLUME
UVCQ.IDX	NASD UNCHANGED VOLUME
VFWA.IDX	VOL Index First Forward Implied Volatility
VFWB.IDX	VOL Index Second Forward Implied Volatility
VFY.IDX	MINI BIOTECHNOLOGY INDEX
VGH.IDX	MINI PHARMACEUTICAL INDEX
VIO.IDX	CBOE OIL INDEX REDUCED LEAP 199
VIX.IDX	CBOE Volatility Index
VJW.IDX	MINI SECURITIES BROKER DEALER IN
VLA.IDX	VALUE LINE INDEX
VLG.IDX	VALUE LINE GEOMETRIC
VVOL.IDX	VOL Index Average Forward Implied Volatility
VWA.IDX	CBOE MARKET VOLATILITY -SPX ASK
VWB.IDX	CBOE MARKET VOLATILITY -SPX BID
VXB.IDX	JUMBO CBOE VOLATILITY INDEX
VXD.IDX	CBOE DJIA VOLATILITY INDEX
VXDE.IDX	DEC CBOE VOLATILITY INDEX
VXH.IDX	MORGAN STANLEY HEALTHCARE PROVI
VXJU.IDX	JUN CBOE VOLATILITY INDEX
VXMA.IDX	MAR CBOE VOLATILITY INDEX
VXN.IDX	CBOE NASDAQ Volatility Index
VXO.IDX	CBOE OEX VOLATILITY INDEX
VXP.IDX	MORGAN STANLEY HEALTHCARE PRODU
VXSE.IDX	SEP CBOE VOLATILITY INDEX
VXV.IDX	CBOE S&P 500 3M VOLATILITY INDEX
WMX.IDX	ISE WALMART SUPLR INDEX
XAH.IDX	Internet Architecture Holders
XAL.IDX	AMEX Airline Index
XAO.IDX	ASX All Ordinaries
XAU.IDX	Phlx Gold Silver Index
XAX.IDX	AMEX Composite Index
XBD.IDX	AMEX Securities Broker Dealer
XBEL.IDX	Brussels BEL 20
XBS.IDX	AMEX SECURITIES BROKER/DEALER I
XCI.IDX	AMEX Computers Index
XDH.IDX	Broadband Holders Index
XEO.IDX	S& P 100 INDEX[EUROPEAN    STYLE
XEX.IDX	Phlx Europe Sector Index
XFI.IDX	AMEX Financial Subr Index
XHL.IDX	AMEX Healthcare Sub Index
XIBX.IDX	IBEX 35
XID.IDX	AMEX Industrial Sub Index
XII.IDX	AMEX Institutional Index
XIT.IDX	AMEX Information Techonlogies Sub Index
XJO.IDX	S&P/ASX 200
XKH.IDX	Market 2000 Holders Index
XMI.IDX	AMEX Major Market Index
XNA.IDX	AMEX Natural Resources Sub Index
XNG.IDX	AMEX Natural Gas Index
XOI.IDX	AMEX Oil Index
XPT.IDX	FT IPOX 100 IOPV
XRH.IDX	Regional Bank Holders Index
XSH.IDX	Semiconductor Holders Index
XSP.IDX	S& P 500 MINI-SPX OPTIO    IND
XST.IDX	The Select Ten Index
XSV.IDX	AMEX ITITUTIONAL INDEX OPEN S
XTC.IDX	AMEX North Ameican Telecom Index
XTV.IDX	NORTH AMERICAN TELECOMMUNICATIO
XUH.IDX	Utilities Holders Index
XUO.IDX	CLAYMORE ZACKS SEC IOPV
XWH.IDX	Software Holders Index
YIH.IDX	Internet Infrastructure Holders
ZAX.IDX	ZACKS MICRO CAP INDEX
ZIO.IDX	CBOE OIL INDEX REDUCED 10% LEAP
ZOC.IDX	CBOE TECHNOLOGY INDEX REDUCED L
ZWI.IDX	PALISADES WATER INDEX
